frame_size = 2000,  actual_sampling_rate/(S/sec) = 200000.000000, carrier/Hz = 19999999.9953 
amplitude,phase/rad
0.259159,-3.024745
0.259136,-3.022482
0.259202,-3.020377
0.259179,-3.019180
0.259164,-3.020597
0.259135,-3.021532
0.259146,-3.021182
0.259153,-3.020948
0.259197,-3.022510
0.259110,-3.022351
0.259180,-3.021079
0.259191,-3.020728
0.259152,-3.018099
0.259182,-3.015266
0.259129,-3.016902
0.259062,-3.019955
0.259172,-3.020363
0.259218,-3.020859
0.259160,-3.018815
0.259099,-3.016887
0.259091,-3.017121
0.259121,-3.016186
0.259095,-3.017004
0.259216,-3.018012
0.259174,-3.018348
0.259163,-3.018698
0.259091,-3.016171
0.259109,-3.012855
0.259109,-3.010123
0.259173,-3.010037
0.259166,-3.012053
0.259159,-3.012286
0.259148,-3.017267
0.259076,-3.018538
0.259129,-3.016902
0.259125,-3.016069
0.259085,-3.013556
0.259127,-3.013220
0.259131,-3.013104
0.259083,-3.009991
0.259077,-3.009275
0.259060,-3.012474
0.259098,-3.012256
0.259127,-3.013220
0.259182,-3.011586
0.259087,-3.009874
0.259115,-3.010839
0.259087,-3.009874
0.259143,-3.012753
0.259194,-3.011235
0.259089,-3.013439
0.259142,-3.013703
0.259156,-3.015134
0.259092,-3.014272
0.259041,-3.012109
0.259192,-3.010403
0.259123,-3.008823
0.259149,-3.008956
0.259164,-3.007656
0.259123,-3.010605
0.259136,-3.012037
0.259137,-3.015718
0.259081,-3.013673
0.259134,-3.011205
0.259150,-3.010738
0.259099,-3.011306
0.259098,-3.012256
0.259173,-3.012768
0.259225,-3.013981
0.259100,-3.014038
0.259202,-3.014682
0.259085,-3.013556
0.259122,-3.014287
0.259239,-3.011733
0.259119,-3.010722
0.259147,-3.008123
0.259175,-3.009088
0.259119,-3.010722
0.259075,-3.010224
0.259115,-3.014520
0.259122,-3.015236
0.259164,-3.014901
0.259130,-3.014053
0.259055,-3.010808
0.259133,-3.009422
0.259056,-3.009859
0.259148,-3.011687
0.259107,-3.014754
0.259159,-3.017866
0.259106,-3.018552
0.259148,-3.019166
0.259174,-3.018348
0.259106,-3.016653
0.259103,-3.014871
0.259122,-3.014287
0.259160,-3.015018
0.259194,-3.014916
0.259194,-3.014916
0.259061,-3.015207
0.259068,-3.017822
0.259108,-3.021401
0.259147,-3.022131
0.259085,-3.020204
0.259130,-3.019750
0.259099,-3.019736
0.259106,-3.017603
0.259106,-3.016653
0.259168,-3.014784
0.259103,-3.015821
0.259141,-3.015602
0.259110,-3.018436
0.259096,-3.020802
0.259131,-3.021649
0.259120,-3.022000
0.259041,-3.021607
0.259093,-3.025901
0.259139,-3.027463
0.259144,-3.029362
0.259120,-3.030181
0.259148,-3.029245
0.259150,-3.024030
0.259164,-3.023562
0.259115,-3.023183
0.259122,-3.019984
0.259153,-3.020948
0.259100,-3.023651
0.259118,-3.025083
0.259137,-3.029596
0.259144,-3.030428
0.259171,-3.032691
0.259149,-3.034577
0.259121,-3.033381
0.259144,-3.032561
0.259124,-3.032197
0.259100,-3.031950
0.259167,-3.030675
0.259144,-3.032561
0.259175,-3.033640
0.259117,-3.032431
0.259118,-3.033498
0.259165,-3.032925
0.259107,-3.032782
0.259077,-3.038337
0.259209,-3.040284
0.259160,-3.042158
0.259160,-3.042158
0.259200,-3.043002
0.259197,-3.041936
0.259145,-3.042744
0.259130,-3.043330
0.259094,-3.043553
0.259180,-3.045005
0.259270,-3.042674
0.259154,-3.042393
0.259169,-3.041807
0.259164,-3.039674
0.259155,-3.040026
0.259215,-3.041233
0.259118,-3.043799
0.259147,-3.046295
0.259156,-3.052329
0.259189,-3.052223
0.259157,-3.053630
0.259109,-3.051722
0.259186,-3.049739
0.259186,-3.049739
0.259208,-3.051402
0.259138,-3.054451
0.259174,-3.054227
0.259160,-3.054814
0.259195,-3.056007
0.259109,-3.055742
0.259169,-3.057180
0.259245,-3.056496
0.259154,-3.056466
0.259141,-3.057053
0.259174,-3.056945
0.259174,-3.058363
0.259131,-3.060359
0.259086,-3.061053
0.259139,-3.060006
0.259202,-3.058491
0.259096,-3.056329
0.259157,-3.056349
0.259182,-3.056594
0.259187,-3.059195
0.259202,-3.062861
0.259173,-3.064270
0.259145,-3.064143
0.259185,-3.063683
0.259141,-3.062843
0.259211,-3.062392
0.259050,-3.062815
0.259103,-3.063186
0.259293,-3.065958
0.259149,-3.068632
0.259174,-3.067340
0.259227,-3.064640
0.259177,-3.061082
0.259156,-3.059185
0.259157,-3.060603
0.259127,-3.063547
0.259173,-3.065805
0.259184,-3.070059
0.259177,-3.070411
0.259190,-3.069706
0.259226,-3.067828
0.259117,-3.065552
0.259183,-3.065336
0.259150,-3.065444
0.259150,-3.065444
0.259197,-3.066166
0.259150,-3.066979
0.259102,-3.067910
0.259184,-3.068406
0.259136,-3.069337
0.259066,-3.069790
0.259181,-3.073599
0.259169,-3.077844
0.259191,-3.073012
