frame_size = 20000,  actual_sampling_rate/(S/sec) = 200000.000000, carrier/Hz = 19999999.9953 
amplitude,phase/rad
0.259873,0.336049
0.259879,0.337534
0.259800,0.334529
0.259850,0.331853
0.259903,0.329548
0.259928,0.327283
0.259881,0.328212
0.259935,0.330995
0.259892,0.329066
0.259824,0.328659
0.259878,0.326355
0.259905,0.324461
0.259917,0.326800
0.259873,0.329215
0.259926,0.331256
0.259905,0.330662
0.259907,0.331405
0.259830,0.331631
0.259857,0.330850
0.259817,0.330034
0.259857,0.324276
0.259866,0.324016
0.259828,0.324685
0.259887,0.326095
0.259895,0.323236
0.259916,0.325315
0.259868,0.326244
0.259869,0.326616
0.259832,0.327656
0.259925,0.324684
0.259847,0.324536
0.259856,0.322790
0.259984,0.326094
0.259887,0.325724
0.259830,0.326171
0.259838,0.324425
0.259962,0.321045
0.259895,0.321751
0.259962,0.322901
0.259916,0.325315
0.259866,0.323273
0.259837,0.322939
0.259915,0.324201
0.259838,0.325168
0.259876,0.324499
0.259867,0.324387
0.259885,0.322382
0.259847,0.320822
0.259866,0.320674
0.259818,0.319745
0.259876,0.320414
0.259885,0.320896
0.259895,0.320265
0.259847,0.320451
0.259866,0.323273
0.259924,0.322085
0.259876,0.324127
0.259875,0.320785
0.259866,0.321788
0.259886,0.319411
0.259905,0.320377
0.259895,0.322122
0.259943,0.321565
0.259846,0.321936
0.259895,0.320265
0.259877,0.318186
0.259957,0.316108
0.259880,0.315586
0.259869,0.316588
0.259901,0.314695
0.259900,0.315438
0.259946,0.316739
0.259936,0.316998
0.259877,0.318557
0.259870,0.316217
0.259880,0.315586
0.259938,0.315884
0.259897,0.317295
0.259849,0.317479
0.259887,0.318297
0.259983,0.318298
0.259838,0.318854
0.259847,0.320451
0.259927,0.316515
0.259858,0.317962
0.259948,0.315625
0.259918,0.316033
0.259881,0.315215
0.259893,0.313841
0.259856,0.313023
0.259876,0.312875
0.259942,0.313657
0.259939,0.315142
0.259929,0.315402
0.259922,0.313805
0.259953,0.313026
0.259904,0.313210
0.259895,0.313098
0.259903,0.313581
0.259883,0.314101
0.259949,0.314882
0.259908,0.316664
0.259879,0.316329
0.259935,0.318483
0.259858,0.317591
0.259822,0.316030
0.259926,0.311948
0.259872,0.310535
0.259912,0.310240
0.259838,0.312428
0.259878,0.317071
0.259906,0.318149
0.259905,0.319263
0.259896,0.318037
0.259872,0.314732
0.259830,0.311945
0.259897,0.308902
0.259914,0.306786
0.259845,0.307117
0.259935,0.308978
0.259874,0.310164
0.259862,0.310795
0.259959,0.310799
0.259928,0.311206
0.259868,0.312020
0.259880,0.311390
0.259910,0.310982
0.259919,0.311094
0.259879,0.311761
0.259860,0.316477
0.259916,0.317889
0.259905,0.318891
0.259860,0.316106
0.259882,0.314472
0.259840,0.311685
0.259875,0.309792
0.259886,0.309162
0.259951,0.307234
0.259947,0.308348
0.259951,0.309944
0.259863,0.310423
0.259912,0.310240
0.259941,0.314028
0.259918,0.316033
0.259889,0.316440
0.259902,0.314324
0.259872,0.310535
0.259890,0.308048
0.259900,0.305449
0.259865,0.306969
0.259906,0.309014
0.259896,0.309273
0.259929,0.315030
0.259911,0.314436
0.259850,0.316737
0.259870,0.315846
0.259885,0.313358
0.259904,0.313210
0.259889,0.311501
0.259881,0.311018
0.259918,0.311465
0.259868,0.308938
0.259899,0.308160
0.259963,0.309314
0.259905,0.309385
0.259831,0.311573
0.259890,0.311130
0.259851,0.311426
0.259901,0.314695
0.259896,0.312727
0.259879,0.311761
0.259872,0.310535
0.259956,0.308460
0.259890,0.311130
0.259865,0.313506
0.259864,0.313877
0.259919,0.315661
0.259865,0.313506
0.259897,0.311984
0.259812,0.308266
0.259905,0.306674
0.259888,0.306079
0.259896,0.306563
0.259912,0.310240
0.259886,0.312615
0.259805,0.314321
0.259855,0.313766
0.259887,0.312244
0.259925,0.312691
0.259912,0.314064
0.259832,0.311202
