frame_size = 2000,  actual_sampling_rate/(S/sec) = 200000.000000, carrier/Hz = 19999999.9953 
amplitude,phase/rad
0.256646,2.665926
0.256615,2.667201
0.256647,2.671138
0.256617,2.672946
0.256616,2.674275
0.256643,2.673797
0.256578,2.671934
0.256661,2.671032
0.256659,2.672361
0.256609,2.669595
0.256612,2.668265
0.256630,2.666830
0.256605,2.665978
0.256641,2.667522
0.256612,2.668265
0.256592,2.671296
0.256602,2.674115
0.256587,2.679009
0.256587,2.678477
0.256546,2.677466
0.256614,2.676935
0.256614,2.677732
0.256655,2.677413
0.256696,2.679221
0.256696,2.680284
0.256656,2.680604
0.256587,2.678211
0.256587,2.679807
0.256614,2.678530
0.256709,2.677786
0.256641,2.679381
0.256641,2.679381
0.256628,2.678690
0.256656,2.680870
0.256614,2.679594
0.256643,2.681508
0.256660,2.684060
0.256688,2.684910
0.256614,2.688476
0.256581,2.685764
0.256631,2.683476
0.256644,2.682838
0.256656,2.681402
0.256605,2.683955
0.256637,2.686667
0.256641,2.688262
0.256598,2.687253
0.256662,2.685390
0.256622,2.685976
0.256682,2.688207
0.256669,2.688580
0.256646,2.689857
0.256673,2.689909
0.256620,2.690337
0.256584,2.691722
0.256671,2.689112
0.256620,2.684646
0.256643,2.681774
0.256614,2.680126
0.256698,2.682145
0.256688,2.684645
0.256655,2.688421
0.256632,2.689699
0.256631,2.693528
0.256611,2.695072
0.256678,2.691504
0.256647,2.690389
0.256586,2.688158
0.256598,2.687519
0.256581,2.685764
0.256608,2.685551
0.256588,2.688956
0.256603,2.689115
0.256590,2.689488
0.256598,2.691881
0.256695,2.692461
0.256569,2.694862
0.256665,2.691611
0.256701,2.689961
0.256643,2.688794
0.256697,2.688898
0.256632,2.689964
0.256622,2.690869
0.256648,2.690655
0.256668,2.695706
0.256670,2.696238
0.256640,2.695655
0.256621,2.694433
0.256651,2.691453
0.256616,2.693103
0.256647,2.693953
0.256669,2.695972
0.256640,2.698421
0.256643,2.698953
0.256662,2.699908
0.256684,2.698896
0.256622,2.697465
0.256603,2.696509
0.256651,2.697782
0.256658,2.699111
0.256621,2.699965
0.256696,2.701022
0.256642,2.698687
0.256591,2.699382
0.256638,2.700389
0.256611,2.700604
0.256580,2.702257
0.256551,2.701940
0.256654,2.700813
0.256639,2.700655
0.256703,2.697352
0.256672,2.696504
0.256673,2.696770
0.256556,2.700503
0.256606,2.702041
0.256587,2.705289
0.256604,2.707681
0.256631,2.705763
0.256574,2.703428
0.256579,2.701991
0.256644,2.701453
0.256589,2.701351
0.256579,2.701991
0.256608,2.702307
0.256618,2.703902
0.256670,2.703471
0.256595,2.706352
0.256591,2.705821
0.256609,2.706510
0.256539,2.706252
0.256578,2.705928
0.256635,2.704326
0.256653,2.705016
0.256617,2.703636
0.256574,2.705397
0.256593,2.706086
0.256607,2.706244
0.256643,2.707358
0.256619,2.707839
0.256649,2.709858
0.256602,2.709118
0.256656,2.707250
0.256590,2.707523
0.256562,2.709177
0.256587,2.710664
0.256593,2.712898
0.256661,2.712889
0.256580,2.713006
0.256630,2.709168
0.256583,2.708429
0.256507,2.707373
0.256674,2.705971
0.256564,2.709442
0.256602,2.709118
0.256580,2.713006
0.256631,2.716884
0.256597,2.718912
0.256599,2.720349
0.256578,2.717052
0.256633,2.714276
0.256520,2.712376
