frame_size = 2000,  actual_sampling_rate/(S/sec) = 200000.000000, carrier/Hz = 19999999.9953 
amplitude,phase/rad
0.248265,-1.126171
0.248210,-1.126065
0.248197,-1.126176
0.248206,-1.128100
0.248189,-1.129972
0.248201,-1.131896
0.248235,-1.133048
0.248165,-1.134816
0.248200,-1.133931
0.248249,-1.130901
0.248222,-1.128539
0.248285,-1.124575
0.248248,-1.125457
0.248096,-1.127890
0.248227,-1.131674
0.248257,-1.134310
0.248237,-1.133322
0.248290,-1.133152
0.248295,-1.131667
0.248178,-1.130358
0.248307,-1.128972
0.248324,-1.127101
0.248226,-1.126504
0.248211,-1.128925
0.248213,-1.126615
0.248240,-1.123533
0.248208,-1.122381
0.248231,-1.121060
0.248240,-1.123533
0.248271,-1.124411
0.248269,-1.129580
0.248235,-1.133048
0.248165,-1.132780
0.248279,-1.133538
0.248254,-1.131726
0.248202,-1.129861
0.248158,-1.126509
0.248303,-1.125563
0.248304,-1.125838
0.248180,-1.125462
0.248241,-1.123808
0.248158,-1.123649
0.248237,-1.122709
0.248274,-1.125236
0.248209,-1.125790
0.248298,-1.127323
0.248183,-1.128872
0.248125,-1.128217
0.248195,-1.128486
0.248201,-1.127001
0.248173,-1.126948
0.248278,-1.126060
0.248176,-1.124638
0.248286,-1.124850
0.248240,-1.126668
0.248198,-1.126451
0.248239,-1.126393
0.248285,-1.124575
0.248231,-1.121060
0.248219,-1.121720
0.248254,-1.120014
0.248262,-1.122212
0.248292,-1.122815
0.248240,-1.123533
0.248243,-1.124358
0.248157,-1.123374
0.248177,-1.124913
0.248223,-1.125954
0.248204,-1.127551
0.248258,-1.124522
0.248177,-1.124913
0.248254,-1.123697
0.248246,-1.124908
0.248171,-1.126398
0.248203,-1.124416
0.248201,-1.124141
0.248183,-1.122877
0.248228,-1.123919
0.248196,-1.125901
0.248269,-1.123861
0.248184,-1.126287
0.248138,-1.128106
0.248205,-1.127826
0.248214,-1.126890
0.248228,-1.123919
0.248189,-1.120842
0.248324,-1.120560
0.248271,-1.121002
0.248246,-1.121499
0.248246,-1.124908
0.248223,-1.125954
0.248207,-1.125515
0.248202,-1.127276
0.248175,-1.127223
0.248223,-1.125954
0.248246,-1.124908
0.248277,-1.122651
0.248178,-1.121778
0.248191,-1.121392
0.248320,-1.119186
0.248239,-1.119575
0.248209,-1.122656
0.248301,-1.121605
0.248205,-1.124966
0.248226,-1.126504
0.248247,-1.128042
0.248243,-1.127218
0.248214,-1.126890
0.248272,-1.127545
0.248260,-1.125072
0.248265,-1.123037
0.248276,-1.118143
0.248223,-1.118586
0.248170,-1.119303
0.248195,-1.118532
0.248210,-1.118971
0.248252,-1.119189
0.248193,-1.121942
0.248161,-1.124199
0.248200,-1.123866
0.248252,-1.123148
0.248218,-1.124855
0.248229,-1.124194
0.248237,-1.122709
0.248295,-1.123640
0.248222,-1.125679
0.248136,-1.124696
0.248282,-1.123751
0.248256,-1.120563
0.248191,-1.121392
0.248227,-1.119960
0.248182,-1.118642
0.248195,-1.122492
0.248146,-1.126895
0.248199,-1.129311
0.248201,-1.129586
0.248214,-1.126890
0.248283,-1.124025
0.248255,-1.123972
