frame_size = 2000,  actual_sampling_rate/(S/sec) = 200000.000000, carrier/Hz = 19999999.9953 
amplitude,phase/rad
0.262231,1.048041
0.262245,1.049817
0.262210,1.052155
0.262157,1.051102
0.262107,1.044675
0.262139,1.043535
0.262185,1.039320
0.262197,1.037862
0.262154,1.037225
0.262174,1.036865
0.262149,1.037484
0.262185,1.039320
0.262119,1.042278
0.262197,1.045009
0.262139,1.046091
0.262146,1.043954
0.262159,1.043174
0.262137,1.042856
0.262164,1.041297
0.262143,1.039361
0.262252,1.040954
0.262096,1.041280
0.262222,1.046006
0.262181,1.048604
0.262151,1.045311
0.262102,1.041699
0.262193,1.040418
0.262169,1.036446
0.262203,1.034629
0.262133,1.033252
0.262227,1.031295
0.262123,1.033092
0.262150,1.034510
0.262174,1.036865
0.262093,1.038305
0.262166,1.041976
0.262146,1.043954
0.262188,1.043912
0.262124,1.043635
0.262180,1.039580
0.262152,1.035867
0.262158,1.030596
0.262148,1.031116
0.262201,1.033271
0.262170,1.032792
0.262180,1.032273
0.262175,1.033212
0.262139,1.033671
0.262168,1.035767
0.262231,1.036045
0.262106,1.036847
0.262087,1.034231
0.262212,1.033431
0.262170,1.032792
0.262207,1.033690
0.262133,1.033252
0.262138,1.032992
0.262243,1.032552
0.262133,1.032573
0.262202,1.033950
0.262175,1.033212
0.262153,1.031535
0.262153,1.030856
0.262221,1.029519
0.262138,1.029598
0.262143,1.029339
0.262171,1.026684
0.262170,1.027362
0.262191,1.027003
0.262170,1.028041
0.262159,1.029918
0.262174,1.029818
0.262159,1.029239
0.262143,1.029339
0.262175,1.028460
0.262143,1.030017
0.262164,1.029658
0.262170,1.027362
0.262149,1.027043
0.262152,1.025006
0.262177,1.025745
0.262124,1.026304
0.262164,1.028301
0.262174,1.029818
0.262164,1.029658
0.262175,1.027782
0.262236,1.024928
0.262235,1.020018
0.262140,1.017059
0.262211,1.019279
0.262174,1.021513
0.262214,1.025287
0.262148,1.029758
0.262143,1.030017
0.262164,1.030337
0.262190,1.030397
0.262177,1.025745
0.262092,1.020911
0.262185,1.019218
0.262205,1.019538
0.262232,1.021375
0.262241,1.022214
0.262226,1.021635
0.262106,1.021491
0.262145,1.022810
0.262221,1.024349
0.262137,1.024427
0.262178,1.025067
0.262101,1.024206
0.262146,1.022131
0.262126,1.021811
0.262195,1.019378
0.262117,1.019195
0.262202,1.017342
0.262240,1.016885
0.262201,1.019118
0.262109,1.018356
0.262183,1.018120
0.262235,1.018242
0.262186,1.020994
0.262138,1.021292
0.262141,1.019935
0.262205,1.019538
0.262231,1.019599
0.262166,1.020674
0.262233,1.023152
0.262164,1.021353
0.262179,1.019477
0.262131,1.017997
0.262177,1.018379
0.262209,1.019957
0.262127,1.019355
0.262188,1.016762
0.262148,1.015023
0.262129,1.018676
0.262165,1.018897
0.262208,1.017083
0.262218,1.014368
0.262224,1.013011
0.262121,1.012765
0.262173,1.015084
0.262227,1.019179
0.262189,1.019637
0.262173,1.022192
0.262154,1.023649
0.262146,1.022131
0.262209,1.019957
0.262156,1.016960
0.262216,1.016145
0.262245,1.018402
0.262129,1.018676
0.262192,1.017182
0.262179,1.013727
0.262176,1.012209
0.262176,1.012209
0.262143,1.013505
0.262196,1.014726
0.262113,1.015900
0.262112,1.017677
0.262147,1.017898
0.262161,1.018478
0.262236,1.016465
0.262239,1.015787
0.262116,1.016319
0.262113,1.015900
0.262167,1.015344
0.262137,1.013764
0.262159,1.012308
0.262169,1.011370
0.262185,1.012370
0.262218,1.013270
0.262147,1.013925
0.262118,1.014542
0.262140,1.017059
0.262186,1.017441
0.262229,1.020277
0.262142,1.016380
0.262147,1.013925
0.262150,1.012148
0.262196,1.009236
0.262144,1.009112
0.262172,1.011790
0.262122,1.014961
0.262207,1.015985
0.262198,1.016922
0.262131,1.014023
0.262183,1.014146
0.262183,1.015245
0.262141,1.015282
0.262173,1.019736
0.262156,1.020514
0.262143,1.019256
0.262164,1.014924
0.262208,1.010914
0.262150,1.007335
0.262203,1.008977
0.262227,1.012333
0.262150,1.014344
0.262125,1.015381
0.262219,1.018341
0.262212,1.017502
0.262196,1.017601
0.262118,1.017418
0.262152,1.016541
0.262165,1.016022
0.262245,1.015528
0.262123,1.016060
0.262089,1.015159
0.262109,1.015480
0.262203,1.015565
0.262150,1.014344
0.262150,1.014344
0.262079,1.011703
0.262153,1.013665
0.262139,1.015961
0.262191,1.018958
0.262130,1.020453
0.262182,1.020575
0.262187,1.020316
0.262203,1.020216
0.262151,1.020095
0.262175,1.019057
0.262223,1.018760
0.262132,1.016220
0.262154,1.014764
0.262181,1.015923
0.262172,1.016861
0.262115,1.018096
0.262138,1.017738
0.262161,1.020255
0.262108,1.023268
0.262182,1.026165
0.262108,1.026403
0.262081,1.023207
0.262157,1.019835
0.262184,1.016343
0.262105,1.015060
0.262179,1.013727
0.262128,1.014702
0.262193,1.015405
0.262144,1.017479
0.262196,1.021154
0.262118,1.020972
0.262138,1.021292
0.262224,1.020537
0.262181,1.018798
0.262160,1.017380
0.262064,1.016196
0.262092,1.017356
0.262176,1.017281
0.262158,1.021612
0.262110,1.025045
0.262180,1.028201
0.262138,1.028919
0.262196,1.027423
0.262205,1.024448
0.262212,1.023510
0.262157,1.019835
0.262160,1.020934
0.262181,1.023030
0.262232,1.023830
0.262196,1.023610
0.262156,1.025426
0.262149,1.023229
0.262196,1.023610
0.262218,1.026385
0.262207,1.026904
0.262123,1.027661
0.262111,1.024366
0.262193,1.022512
0.262197,1.022931
0.262221,1.024349
0.262160,1.026524
0.262172,1.025326
0.262116,1.021651
0.262178,1.021932
0.262138,1.021292
0.262146,1.022131
0.262241,1.024669
0.262150,1.026364
0.262123,1.027661
0.262156,1.025426
0.262256,1.025248
0.262148,1.021452
0.262138,1.021292
0.262154,1.023649
0.262181,1.026843
0.262211,1.030716
0.262274,1.030317
0.262127,1.030796
0.262159,1.029918
0.262169,1.028720
0.262149,1.028400
0.262165,1.026943
0.262167,1.025585
0.262190,1.023869
0.262162,1.025166
0.262188,1.025227
0.262144,1.027981
0.262154,1.028820
0.262097,1.027601
0.262127,1.031475
