frame_size = 2000,  actual_sampling_rate/(S/sec) = 200000.000000, carrier/Hz = 19999999.9953 
amplitude,phase/rad
0.259178,1.237800
0.259170,1.234299
0.259064,1.231909
0.259107,1.228969
0.259196,1.225214
0.259147,1.225396
0.259171,1.226180
0.259136,1.229008
0.259199,1.227970
0.259114,1.229603
0.259144,1.229270
0.259203,1.231099
0.259132,1.231876
0.259145,1.231020
0.259145,1.231020
0.259135,1.231131
0.259124,1.229492
0.259085,1.227812
0.259123,1.224611
0.259093,1.221814
0.259138,1.222377
0.259081,1.225055
0.259117,1.223977
0.259147,1.225396
0.259103,1.226212
0.259260,1.222800
0.259185,1.227075
0.259041,1.223747
0.259135,1.221371
0.259125,1.221482
0.259206,1.219591
0.259203,1.222719
0.259117,1.222599
0.259130,1.222116
0.259117,1.219842
0.259163,1.217649
0.259152,1.216753
0.259132,1.217980
0.259125,1.220103
0.259015,1.221955
0.259036,1.220354
0.259187,1.220818
0.259203,1.221341
0.259172,1.220295
0.259147,1.216119
0.259199,1.213555
0.259178,1.214782
0.259049,1.213087
0.259164,1.215265
0.259174,1.217538
0.259117,1.219842
0.259216,1.223615
0.259151,1.220516
0.259052,1.219499
0.259057,1.215362
0.259131,1.213583
0.259156,1.212990
0.259102,1.212536
0.259171,1.214520
0.259132,1.214590
0.259128,1.214962
0.259155,1.216381
0.259093,1.218050
0.259121,1.218091
0.259191,1.216684
0.259088,1.212012
0.259142,1.211461
0.259174,1.213142
0.259139,1.214851
0.259114,1.217829
0.259132,1.217980
0.259150,1.215747
0.259171,1.214520
0.259059,1.211971
0.259132,1.209558
0.259158,1.207960
0.259163,1.210234
0.259185,1.213032
0.259167,1.212880
0.259167,1.212880
0.259120,1.213694
0.259085,1.213391
0.259096,1.215293
0.259108,1.216189
0.259141,1.219248
0.259139,1.218242
0.259161,1.215637
0.259099,1.213914
0.259159,1.211612
0.259135,1.209186
0.259081,1.209737
0.259106,1.212164
0.259088,1.213018
0.259120,1.212687
0.259102,1.212536
0.259124,1.213321
0.259127,1.217346
0.259154,1.220144
0.259115,1.218835
0.259108,1.218574
0.259106,1.214176
0.259139,1.209820
0.259121,1.209668
0.259084,1.211378
0.259085,1.213391
0.259143,1.215485
0.259158,1.216009
0.259119,1.216078
0.259138,1.217236
0.259110,1.219580
0.259175,1.219923
0.259160,1.218021
0.259097,1.218684
0.259099,1.219691
0.259080,1.220918
0.259105,1.218946
0.259161,1.215637
0.259204,1.215195
0.259107,1.215183
0.259123,1.216712
0.259165,1.216271
0.259143,1.215485
0.259061,1.215997
0.259170,1.216905
0.259163,1.217649
0.259155,1.218766
0.259200,1.217951
0.259157,1.218393
0.259134,1.218987
0.259096,1.220063
0.259115,1.224350
0.259060,1.223897
0.259138,1.223756
0.259085,1.221552
0.259020,1.221210
0.259093,1.221814
0.259063,1.219388
0.259196,1.219702
0.259091,1.219429
0.259127,1.221110
0.259174,1.222679
0.259123,1.224611
0.259143,1.224390
0.259184,1.225697
0.259117,1.223977
0.259100,1.225205
0.259138,1.223756
0.259120,1.223605
0.259136,1.225507
0.259243,1.225405
0.259045,1.224753
0.259123,1.224611
0.259119,1.222227
0.259078,1.224048
0.259096,1.221442
0.259091,1.219429
0.259138,1.220999
0.259211,1.221603
0.259134,1.227630
0.259081,1.230308
0.259068,1.233288
0.259120,1.232360
0.259118,1.230609
0.259078,1.227178
0.259187,1.222196
0.259081,1.219540
0.259183,1.218806
0.259098,1.222448
0.259133,1.224501
0.259148,1.228525
0.259196,1.230465
0.259108,1.230720
0.259187,1.228454
0.259118,1.225356
0.259151,1.223273
0.259154,1.220144
0.259106,1.221331
0.259124,1.227741
0.259085,1.229563
0.259129,1.230498
0.259037,1.231497
0.259166,1.230798
0.259213,1.230988
0.259159,1.230165
0.259070,1.226917
0.259141,1.224762
0.259162,1.224541
0.259207,1.225103
0.259162,1.224541
0.259120,1.224984
0.259212,1.225737
0.259118,1.225356
0.259150,1.228153
0.259083,1.229936
0.259176,1.230687
0.259168,1.232549
0.259076,1.231425
0.259124,1.229492
0.259144,1.227519
0.259120,1.224984
0.259143,1.224390
0.259128,1.223867
0.259150,1.226402
0.259171,1.227931
0.259130,1.228374
0.259071,1.230419
0.259077,1.229302
0.259059,1.230903
0.259132,1.228002
0.259229,1.226260
0.259059,1.221140
0.259079,1.218533
0.259132,1.215596
0.259102,1.216933
0.259094,1.220435
0.259110,1.225094
0.259118,1.230609
0.259063,1.232281
0.259112,1.234222
0.259118,1.235228
0.259069,1.230791
0.259119,1.220848
0.259128,1.214962
0.259110,1.213804
0.259150,1.215747
