frame_size = 2000,  actual_sampling_rate/(S/sec) = 200000.000000, carrier/Hz = 19999999.9953 
amplitude,phase/rad
0.246312,-2.358122
0.246419,-2.357333
0.246399,-2.359698
0.246359,-2.362677
0.246447,-2.363550
0.246445,-2.361974
0.246381,-2.362413
0.246339,-2.363290
0.246401,-2.361975
0.246403,-2.363026
0.246356,-2.360399
0.246355,-2.358297
0.246397,-2.355319
0.246399,-2.352691
0.246399,-2.352166
0.246333,-2.353654
0.246355,-2.358297
0.246378,-2.360486
0.246421,-2.360486
0.246442,-2.359872
0.246376,-2.355581
0.246354,-2.356545
0.246419,-2.355231
0.246399,-2.352691
0.246421,-2.351903
0.246488,-2.350241
0.246400,-2.351815
0.246376,-2.354881
0.246376,-2.354355
0.246376,-2.356282
0.246397,-2.355844
0.246354,-2.355143
0.246397,-2.355319
0.246419,-2.355231
0.246355,-2.354267
0.246356,-2.352691
0.246379,-2.350852
0.246444,-2.350765
0.246378,-2.352078
0.246464,-2.351904
0.246424,-2.349627
0.246400,-2.351815
0.246379,-2.351377
0.246356,-2.352866
0.246377,-2.352779
0.246443,-2.351466
0.246425,-2.348926
0.246404,-2.349013
0.246428,-2.347525
0.246384,-2.347874
0.246340,-2.348573
0.246378,-2.351727
0.246355,-2.353216
0.246355,-2.354267
0.246290,-2.354004
0.246357,-2.351289
0.246472,-2.347351
0.246411,-2.345860
0.246348,-2.344894
0.246412,-2.345160
0.246410,-2.346211
0.246425,-2.348926
0.246316,-2.349887
0.246402,-2.350239
0.246385,-2.347699
0.246409,-2.346561
0.246409,-2.346386
0.246344,-2.346646
0.246342,-2.347522
0.246364,-2.347085
0.246394,-2.344195
0.246389,-2.345947
0.246403,-2.349714
0.246379,-2.351027
0.246420,-2.353480
0.246465,-2.351554
0.246405,-2.348312
0.246383,-2.348574
0.246406,-2.347787
0.246446,-2.349364
0.246362,-2.348136
0.246386,-2.347173
0.246397,-2.343145
0.246420,-2.342533
0.246437,-2.344022
0.246348,-2.345069
0.246386,-2.346998
0.246401,-2.350414
0.246292,-2.352076
0.246398,-2.354093
0.246419,-2.356107
0.246378,-2.351552
0.246468,-2.349278
0.246387,-2.346472
0.246372,-2.344282
0.246418,-2.343233
0.246388,-2.339553
0.246438,-2.343672
0.246392,-2.344896
0.246386,-2.347173
0.246381,-2.349625
0.246382,-2.349275
0.246404,-2.349013
0.246385,-2.347699
0.246340,-2.348223
0.246363,-2.347610
0.246308,-2.343841
0.246351,-2.343843
0.246418,-2.343408
0.246326,-2.345156
0.246382,-2.348925
0.246421,-2.351728
0.246422,-2.351378
0.246401,-2.350765
0.246362,-2.348136
0.246404,-2.349013
0.246448,-2.348489
0.246448,-2.348489
0.246408,-2.347086
0.246405,-2.348312
0.246383,-2.348574
0.246423,-2.350327
0.246334,-2.352778
0.246380,-2.350676
0.246377,-2.352603
0.246377,-2.353129
0.246400,-2.351815
0.246428,-2.347525
0.246366,-2.346559
0.246362,-2.348311
0.246319,-2.347959
0.246430,-2.346824
0.246384,-2.347874
0.246336,-2.350851
0.246358,-2.350764
0.246421,-2.351728
0.246400,-2.351991
0.246376,-2.354180
0.246290,-2.354004
0.246399,-2.352516
0.246355,-2.353917
0.246333,-2.354705
0.246355,-2.354443
0.246355,-2.353742
0.246401,-2.350940
0.246445,-2.349890
0.246360,-2.349537
0.246338,-2.349624
0.246399,-2.353042
0.246333,-2.355406
0.246354,-2.357421
0.246419,-2.357858
0.246376,-2.356457
0.246355,-2.353391
0.246355,-2.353567
0.246401,-2.351115
0.246317,-2.349010
0.246356,-2.351990
0.246463,-2.354181
0.246397,-2.355494
0.246333,-2.358385
0.246378,-2.360311
0.246443,-2.360222
0.246378,-2.360837
0.246422,-2.360836
0.246485,-2.359521
0.246333,-2.357333
0.246354,-2.356370
0.246397,-2.357070
0.246355,-2.357771
0.246399,-2.360048
0.246380,-2.361713
0.246358,-2.361976
0.246379,-2.361012
0.246379,-2.361537
0.246423,-2.361887
0.246333,-2.357158
0.246355,-2.353391
0.246313,-2.352690
0.246376,-2.354530
0.246420,-2.358384
0.246338,-2.362765
0.246327,-2.367408
0.246370,-2.367406
0.246389,-2.366617
0.246385,-2.364690
0.246422,-2.361186
0.246377,-2.359610
0.246376,-2.358034
0.246397,-2.356370
0.246355,-2.358297
0.246377,-2.359435
0.246356,-2.360224
0.246423,-2.361887
0.246384,-2.364165
0.246385,-2.364690
0.246409,-2.365828
0.246388,-2.366092
0.246389,-2.366442
0.246367,-2.366355
0.246318,-2.363554
0.246381,-2.362939
0.246376,-2.358384
0.246356,-2.359698
0.246335,-2.360487
0.246422,-2.361361
0.246401,-2.361800
0.246399,-2.359347
0.246422,-2.361536
0.246381,-2.362764
0.246425,-2.363113
0.246406,-2.364602
0.246383,-2.363639
0.246424,-2.362762
0.246358,-2.361976
0.246399,-2.359523
0.246377,-2.359085
0.246356,-2.360049
0.246356,-2.360049
0.246406,-2.364427
0.246369,-2.367231
0.246364,-2.364954
0.246364,-2.365304
0.246378,-2.360661
0.246378,-2.360136
0.246358,-2.361976
0.246382,-2.363289
0.246426,-2.363638
0.246399,-2.359873
0.246356,-2.360399
0.246356,-2.360399
0.246360,-2.363027
0.246401,-2.361624
0.246335,-2.360137
0.246419,-2.357683
0.246356,-2.359698
0.246400,-2.360574
0.246378,-2.360486
0.246354,-2.357421
0.246419,-2.356983
0.246398,-2.357596
0.246422,-2.361011
0.246449,-2.364425
0.246431,-2.366265
0.246322,-2.365656
0.246382,-2.363114
0.246313,-2.360400
0.246354,-2.356370
0.246399,-2.352516
0.246336,-2.350851
0.246335,-2.352252
0.246334,-2.352778
0.246441,-2.357420
0.246378,-2.359961
0.246443,-2.360573
0.246316,-2.362678
0.246314,-2.360750
0.246441,-2.357596
0.246441,-2.356019
0.246354,-2.355143
0.246398,-2.354793
0.246376,-2.356107
0.246333,-2.356633
0.246398,-2.354793
0.246333,-2.356107
0.246354,-2.356194
0.246354,-2.355494
0.246397,-2.356895
0.246333,-2.355056
0.246397,-2.355494
0.246463,-2.354006
0.246355,-2.354092
0.246376,-2.354005
0.246377,-2.352779
0.246422,-2.351378
0.246362,-2.348136
0.246402,-2.350239
0.246376,-2.354355
0.246419,-2.354355
0.246421,-2.352429
0.246425,-2.348926
0.246404,-2.348838
0.246404,-2.348663
0.246361,-2.348661
0.246384,-2.347874
0.246468,-2.349453
0.246334,-2.352603
0.246466,-2.350854
0.246445,-2.350415
0.246409,-2.346561
0.246434,-2.345248
0.246322,-2.346558
0.246446,-2.349715
0.246337,-2.349975
0.246381,-2.349450
0.246360,-2.349537
0.246446,-2.349364
0.246447,-2.349014
0.246382,-2.348925
0.246406,-2.347612
0.246389,-2.345947
0.246392,-2.344721
0.246353,-2.343317
0.246397,-2.343145
0.246311,-2.342965
0.246418,-2.343408
0.246408,-2.347086
0.246359,-2.349888
0.246403,-2.349363
0.246408,-2.347086
0.246437,-2.344198
0.246397,-2.342969
0.246418,-2.343233
0.246395,-2.343670
0.246387,-2.339903
0.246345,-2.339550
0.246431,-2.339556
0.246422,-2.342007
0.246306,-2.344542
0.246456,-2.344811
0.246408,-2.346911
0.246431,-2.346299
0.246452,-2.346387
0.246353,-2.343493
0.246369,-2.339113
0.246379,-2.336836
0.246421,-2.337015
0.246408,-2.335350
0.246414,-2.338591
0.246362,-2.340865
0.246410,-2.339467
0.246425,-2.341132
0.246423,-2.341832
0.246422,-2.342182
0.246378,-2.342180
0.246344,-2.339725
0.246363,-2.340515
0.246368,-2.339289
0.246351,-2.338148
0.246387,-2.335260
0.246394,-2.333859
0.246420,-2.333073
0.246385,-2.331668
0.246410,-2.334824
0.246434,-2.339030
0.246403,-2.341218
0.246380,-2.341655
0.246388,-2.339553
0.246392,-2.338677
0.246399,-2.337101
0.246367,-2.334820
0.246368,-2.330878
0.246403,-2.332283
0.246415,-2.333949
0.246392,-2.334209
0.246339,-2.336132
0.246333,-2.337359
0.246402,-2.336575
0.246385,-2.335610
0.246380,-2.336486
0.246402,-2.336575
0.246389,-2.334735
0.246355,-2.333155
0.246332,-2.333415
0.246401,-2.332633
0.246412,-2.334474
0.246363,-2.335696
0.246410,-2.334999
0.246389,-2.334735
0.246368,-2.334645
0.246410,-2.334999
0.246346,-2.334731
0.246405,-2.331933
0.246383,-2.332018
0.246389,-2.330968
0.246422,-2.329307
0.246344,-2.331314
0.246377,-2.333069
0.246301,-2.335078
0.246310,-2.337620
0.246284,-2.334287
0.246420,-2.333073
0.246402,-2.332458
0.246367,-2.331053
0.246392,-2.330617
0.246401,-2.332633
0.246386,-2.335435
0.246337,-2.336483
0.246369,-2.338938
0.246376,-2.337362
0.246343,-2.335432
0.246348,-2.334381
0.246403,-2.332283
0.246387,-2.331318
0.246366,-2.331228
0.246401,-2.332633
0.246366,-2.331228
0.246347,-2.330788
0.246403,-2.328866
0.246418,-2.329832
0.246402,-2.329042
0.246407,-2.331583
0.246365,-2.335171
0.246375,-2.337712
0.246371,-2.338588
0.246374,-2.337887
0.246314,-2.336744
0.246348,-2.338849
0.246358,-2.336572
0.246391,-2.334385
0.246365,-2.331403
0.246365,-2.331403
0.246299,-2.331660
0.246415,-2.333949
0.246334,-2.337183
0.246397,-2.337451
0.246437,-2.338155
0.246345,-2.339550
0.246341,-2.340601
0.246345,-2.339550
0.246394,-2.338152
0.246394,-2.333859
0.246397,-2.329742
0.246444,-2.329221
0.246367,-2.331053
0.246355,-2.333155
0.246388,-2.335085
0.246365,-2.339989
0.246400,-2.342269
0.246355,-2.342792
0.246335,-2.342178
0.246425,-2.341132
0.246394,-2.338152
0.246351,-2.338148
0.246351,-2.338148
0.246363,-2.335696
0.246370,-2.338763
0.246342,-2.340251
0.246287,-2.343577
0.246469,-2.340959
0.246372,-2.338238
0.246381,-2.336311
0.246419,-2.337540
0.246354,-2.337623
0.246361,-2.341040
0.246373,-2.343932
0.246391,-2.345071
0.246386,-2.347173
0.246347,-2.345420
0.246302,-2.346294
0.246415,-2.344109
0.246386,-2.340078
0.246387,-2.339903
0.246351,-2.338148
0.246391,-2.339027
0.246405,-2.340868
0.246372,-2.338413
0.246394,-2.338327
0.246369,-2.339113
0.246308,-2.344016
0.246388,-2.346297
0.246432,-2.345774
0.246369,-2.345158
0.246372,-2.344282
0.246341,-2.347872
0.246384,-2.348224
0.246405,-2.348488
0.246360,-2.349362
0.246337,-2.349975
0.246358,-2.350588
0.246316,-2.350062
0.246340,-2.348573
0.246420,-2.342708
0.246368,-2.339289
0.246305,-2.338846
0.246377,-2.342705
0.246365,-2.346734
0.246337,-2.349975
0.246376,-2.354881
0.246376,-2.354355
0.246397,-2.356895
0.246419,-2.354881
0.246401,-2.350589
0.246381,-2.349801
0.246402,-2.350239
0.246314,-2.351113
0.246360,-2.349537
0.246381,-2.349450
0.246399,-2.352341
0.246420,-2.353830
0.246354,-2.356019
0.246311,-2.355669
0.246376,-2.354180
0.246398,-2.355144
0.246378,-2.352078
0.246378,-2.351727
0.246419,-2.355406
0.246333,-2.355581
0.246333,-2.355231
0.246376,-2.354355
0.246333,-2.357158
0.246376,-2.357333
0.246354,-2.357070
0.246376,-2.356282
0.246376,-2.358384
0.246333,-2.358209
0.246420,-2.359435
0.246334,-2.359436
0.246334,-2.359786
0.246398,-2.358997
0.246334,-2.359085
0.246378,-2.360486
0.246355,-2.358472
0.246398,-2.358647
0.246399,-2.359347
0.246381,-2.362764
0.246429,-2.365039
0.246405,-2.364077
0.246323,-2.366007
0.246387,-2.365566
0.246323,-2.366007
0.246322,-2.365831
0.246404,-2.363726
0.246385,-2.364866
0.246347,-2.366969
0.246319,-2.364430
0.246300,-2.365394
0.246319,-2.364255
0.246359,-2.362501
0.246401,-2.361274
0.246337,-2.361889
0.246388,-2.366267
0.246311,-2.369424
0.246395,-2.368544
0.246351,-2.368371
0.246297,-2.371616
0.246349,-2.373715
0.246310,-2.374769
0.246348,-2.373540
0.246318,-2.371351
0.246375,-2.369158
0.246386,-2.372136
0.246330,-2.374330
0.246369,-2.377919
0.246434,-2.378001
0.246362,-2.376518
0.246342,-2.376782
0.246317,-2.376171
0.246347,-2.373365
0.246379,-2.370384
0.246396,-2.368894
0.246336,-2.370562
0.246369,-2.373451
0.246332,-2.374855
0.246350,-2.378359
0.246381,-2.380020
0.246351,-2.382126
0.246311,-2.382656
0.246323,-2.381165
0.246390,-2.377829
0.246387,-2.377129
0.246343,-2.376957
0.246373,-2.378619
0.246328,-2.378273
0.246391,-2.378004
0.246328,-2.378273
0.246373,-2.378619
0.246360,-2.380110
0.246301,-2.381080
0.246337,-2.383267
0.246349,-2.385018
0.246410,-2.384573
0.246376,-2.382737
0.246310,-2.378888
0.246382,-2.380195
0.246324,-2.381340
0.246353,-2.382477
0.246382,-2.383612
0.246320,-2.384058
0.246313,-2.383007
0.246366,-2.381161
0.246343,-2.380900
0.246395,-2.382297
0.246400,-2.382997
0.246330,-2.385459
