frame_size = 20000,  actual_sampling_rate/(S/sec) = 200000.000000, carrier/Hz = 19999999.9953 
amplitude,phase/rad
0.259336,-1.717836
0.259384,-1.718284
0.259343,-1.719616
0.259310,-1.720350
0.259302,-1.722497
0.259302,-1.722497
0.259308,-1.723446
0.259315,-1.724394
0.259313,-1.723562
0.259335,-1.720216
0.259295,-1.719168
0.259360,-1.716870
0.259287,-1.716555
0.259272,-1.718586
0.259308,-1.719518
0.259248,-1.721933
0.259286,-1.721316
0.259352,-1.719849
0.259262,-1.717521
0.259321,-1.715822
0.259260,-1.719069
0.259309,-1.717137
0.259338,-1.719500
0.259385,-1.721496
0.259311,-1.722730
0.259299,-1.723213
0.259297,-1.723929
0.259264,-1.723115
0.259367,-1.718651
0.259299,-1.715240
0.259342,-1.715572
0.259242,-1.718604
0.259311,-1.721182
0.259271,-1.724063
0.259339,-1.723428
0.259318,-1.722130
0.259293,-1.720716
0.259363,-1.718534
0.259270,-1.720134
0.259339,-1.717120
0.259347,-1.716521
0.259298,-1.714408
0.259283,-1.717271
0.259273,-1.719419
0.259368,-1.719483
0.259346,-1.721281
0.259355,-1.719134
0.259361,-1.717702
0.259366,-1.717819
0.259292,-1.717504
0.259311,-1.718802
0.259355,-1.719134
0.259279,-1.720367
0.259300,-1.721665
0.259309,-1.721898
0.259321,-1.721415
0.259309,-1.721898
0.259356,-1.719966
0.259355,-1.719134
0.259355,-1.715922
0.259337,-1.713792
0.259332,-1.712843
0.259272,-1.712044
0.259285,-1.714058
0.259378,-1.717336
0.259334,-1.719384
0.259296,-1.720001
0.259376,-1.718883
0.259302,-1.718569
0.259407,-1.715655
0.259363,-1.715323
0.259324,-1.715107
0.259356,-1.716754
0.259332,-1.718552
0.259346,-1.718901
0.259381,-1.715788
0.259380,-1.714956
0.259304,-1.716189
0.259305,-1.717853
0.259359,-1.719250
0.259369,-1.717103
0.259291,-1.716672
0.259354,-1.718301
0.259332,-1.718552
0.259312,-1.716422
0.259285,-1.714891
0.259354,-1.710929
0.259302,-1.712860
0.259319,-1.713326
0.259324,-1.714274
0.259316,-1.714874
0.259319,-1.713326
0.259351,-1.715805
0.259304,-1.717021
0.259262,-1.717521
0.259376,-1.718883
0.259316,-1.718918
0.259317,-1.716538
0.259223,-1.717305
0.259351,-1.715805
0.259281,-1.711445
0.259298,-1.711079
0.259298,-1.711911
0.259289,-1.713343
0.259260,-1.715024
0.259324,-1.715107
0.259326,-1.716771
0.259342,-1.715572
0.259285,-1.714058
0.259268,-1.713592
0.259350,-1.713309
0.259319,-1.713326
0.259263,-1.712643
0.259190,-1.712327
0.259246,-1.713010
0.259306,-1.712144
0.259255,-1.714075
0.259264,-1.714308
0.259285,-1.714891
0.259315,-1.713209
0.259273,-1.710380
0.259240,-1.707782
0.259305,-1.707867
0.259229,-1.711711
0.259286,-1.715723
0.259295,-1.719168
0.259325,-1.715939
0.259293,-1.713459
0.259320,-1.709997
0.259339,-1.708799
0.259339,-1.707967
0.259303,-1.709531
0.259350,-1.710813
0.259311,-1.711428
0.259337,-1.710463
0.259269,-1.709431
0.259300,-1.708582
0.259350,-1.706536
0.259274,-1.708715
0.259268,-1.710263
0.259311,-1.710596
0.259260,-1.709197
0.259281,-1.711445
0.259285,-1.711561
0.259298,-1.711911
0.259246,-1.711345
0.259307,-1.710480
0.259238,-1.711112
0.259233,-1.712660
0.259255,-1.711578
0.259260,-1.709197
0.259330,-1.708566
0.259261,-1.708365
0.259249,-1.708015
0.259261,-1.708365
0.259299,-1.709414
0.259242,-1.711228
0.259337,-1.712128
0.259311,-1.713925
0.259307,-1.713809
0.259337,-1.713792
0.259333,-1.711179
0.259311,-1.710596
0.259351,-1.709149
0.259280,-1.707167
0.259332,-1.706902
0.259292,-1.708349
0.259285,-1.712394
0.259283,-1.717271
0.259289,-1.718220
0.259328,-1.718435
0.259402,-1.714707
0.259298,-1.711911
0.259338,-1.709631
0.259219,-1.708031
0.259286,-1.706451
0.259300,-1.708582
0.259350,-1.710813
0.259328,-1.714391
0.259310,-1.717970
0.259263,-1.718353
0.259368,-1.715439
0.259371,-1.713059
0.259337,-1.711295
0.259341,-1.710580
0.259285,-1.714058
0.259325,-1.715939
0.259282,-1.716439
0.259335,-1.720216
0.259292,-1.717504
0.259377,-1.715672
0.259328,-1.711062
0.259332,-1.706902
0.259334,-1.706070
0.259321,-1.709165
0.259263,-1.711811
0.259239,-1.716106
