frame_size = 8000,  actual_sampling_rate/(S/sec) = 2000000.000000, carrier/Hz = 19999999.9953 
timestamp,amplitude,phase/rad
9/9/2021  15:38:58.197776,1.282144E-3,-2.238102E+0
9/9/2021  15:38:58.197776,1.251635E-3,-2.356194E+0
9/9/2021  15:38:58.197777,1.317965E-3,-2.307054E+0
9/9/2021  15:38:58.197777,1.363809E-3,-2.276995E+0
9/9/2021  15:38:58.197778,1.211554E-3,-2.427502E+0
9/9/2021  15:38:58.197778,1.449874E-3,-2.430683E+0
9/9/2021  15:38:58.197779,1.231757E-3,-2.408778E+0
9/9/2021  15:38:58.197779,1.209245E-3,-2.320495E+0
9/9/2021  15:38:58.197780,1.187091E-3,-2.374374E+0
9/9/2021  15:38:58.197780,1.148813E-3,-2.262133E+0
9/9/2021  15:38:58.197781,1.135357E-3,-2.203545E+0
9/9/2021  15:38:58.197781,1.317965E-3,-2.405335E+0
9/9/2021  15:38:58.197782,1.209245E-3,-2.320495E+0
9/9/2021  15:38:58.197782,1.215391E-3,-2.462930E+0
9/9/2021  15:38:58.197783,1.430147E-3,-2.446854E+0
9/9/2021  15:38:58.197783,1.316551E-3,-2.339803E+0
9/9/2021  15:38:58.197784,1.227591E-3,-2.532903E+0
9/9/2021  15:38:58.197784,1.367901E-3,-2.466852E+0
9/9/2021  15:38:58.197785,1.473135E-3,-2.268187E+0
9/9/2021  15:38:58.197785,1.295154E-3,-2.540519E+0
9/9/2021  15:38:58.197786,1.404187E-3,-2.402316E+0
9/9/2021  15:38:58.197786,1.404187E-3,-2.310073E+0
9/9/2021  15:38:58.197787,1.363809E-3,-2.435394E+0
9/9/2021  15:38:58.197787,1.251635E-3,-2.356194E+0
9/9/2021  15:38:58.197788,1.301252E-3,-2.455863E+0
9/9/2021  15:38:58.197788,1.191789E-3,-2.446854E+0
9/9/2021  15:38:58.197789,1.295514E-3,-2.389515E+0
9/9/2021  15:38:58.197789,1.317965E-3,-2.307054E+0
9/9/2021  15:38:58.197790,1.426887E-3,-2.295662E+0
9/9/2021  15:38:58.197790,1.404187E-3,-2.402316E+0
9/9/2021  15:38:58.197791,1.211554E-3,-2.427502E+0
9/9/2021  15:38:58.197791,1.295514E-3,-2.389515E+0
9/9/2021  15:38:58.197792,1.387170E-3,-2.449671E+0
9/9/2021  15:38:58.197792,1.349046E-3,-2.484518E+0
9/9/2021  15:38:58.197793,1.231757E-3,-2.303611E+0
9/9/2021  15:38:58.197793,1.239296E-3,-2.233999E+0
9/9/2021  15:38:58.197794,1.317965E-3,-2.405335E+0
9/9/2021  15:38:58.197794,1.469970E-3,-2.414950E+0
9/9/2021  15:38:58.197795,1.295514E-3,-2.389515E+0
9/9/2021  15:38:58.197795,1.381788E-3,-2.324955E+0
9/9/2021  15:38:58.197796,1.490108E-3,-2.181522E+0
9/9/2021  15:38:58.197796,1.239296E-3,-2.478390E+0
9/9/2021  15:38:58.197797,1.215391E-3,-2.462930E+0
9/9/2021  15:38:58.197797,1.211554E-3,-2.427502E+0
9/9/2021  15:38:58.197798,1.258314E-3,-2.253113E+0
9/9/2021  15:38:58.197798,1.230244E-3,-2.373737E+0
9/9/2021  15:38:58.197799,1.215391E-3,-2.462930E+0
9/9/2021  15:38:58.197799,1.440530E-3,-2.506566E+0
9/9/2021  15:38:58.197800,1.325013E-3,-2.470449E+0
9/9/2021  15:38:58.197800,1.316551E-3,-2.372586E+0
9/9/2021  15:38:58.197801,1.252379E-3,-2.390664E+0
9/9/2021  15:38:58.197801,1.301252E-3,-2.455863E+0
9/9/2021  15:38:58.197802,1.340736E-3,-2.420621E+0
9/9/2021  15:38:58.197802,1.447302E-3,-2.400941E+0
9/9/2021  15:38:58.197803,1.231757E-3,-2.408778E+0
9/9/2021  15:38:58.197803,1.301252E-3,-2.455863E+0
9/9/2021  15:38:58.197804,1.373337E-3,-2.498092E+0
9/9/2021  15:38:58.197804,1.406838E-3,-2.432966E+0
9/9/2021  15:38:58.197805,1.402860E-3,-2.371578E+0
9/9/2021  15:38:58.197805,1.220744E-3,-2.214297E+0
9/9/2021  15:38:58.197806,1.316551E-3,-2.372586E+0
9/9/2021  15:38:58.197806,1.317965E-3,-2.405335E+0
9/9/2021  15:38:58.197807,1.469970E-3,-2.414950E+0
9/9/2021  15:38:58.197807,1.423620E-3,-2.601173E+0
9/9/2021  15:38:58.197808,1.320789E-3,-2.437979E+0
9/9/2021  15:38:58.197808,1.277778E-3,-2.440738E+0
9/9/2021  15:38:58.197809,1.273397E-3,-2.373142E+0
9/9/2021  15:38:58.197809,1.208475E-3,-2.356194E+0
9/9/2021  15:38:58.197810,1.338650E-3,-2.388441E+0
9/9/2021  15:38:58.197810,1.316551E-3,-2.339803E+0
9/9/2021  15:38:58.197811,1.402860E-3,-2.340811E+0
9/9/2021  15:38:58.197811,1.263485E-3,-2.493261E+0
9/9/2021  15:38:58.197812,1.231757E-3,-2.408778E+0
9/9/2021  15:38:58.197812,1.325013E-3,-2.470449E+0
9/9/2021  15:38:58.197813,1.227591E-3,-2.532903E+0
9/9/2021  15:38:58.197813,1.125470E-3,-2.432966E+0
9/9/2021  15:38:58.197814,1.381788E-3,-2.324955E+0
9/9/2021  15:38:58.197814,1.187091E-3,-2.374374E+0
9/9/2021  15:38:58.197815,1.297669E-3,-2.422763E+0
9/9/2021  15:38:58.197815,1.340736E-3,-2.291768E+0
9/9/2021  15:38:58.197816,1.273397E-3,-2.339247E+0
9/9/2021  15:38:58.197816,1.295514E-3,-2.389515E+0
9/9/2021  15:38:58.197817,1.102478E-3,-2.414950E+0
9/9/2021  15:38:58.197817,1.234778E-3,-2.443690E+0
9/9/2021  15:38:58.197818,1.338650E-3,-2.388441E+0
9/9/2021  15:38:58.197818,1.187091E-3,-2.374374E+0
9/9/2021  15:38:58.197819,1.254608E-3,-2.287338E+0
9/9/2021  15:38:58.197819,1.211554E-3,-2.284887E+0
9/9/2021  15:38:58.197820,1.317965E-3,-2.307054E+0
9/9/2021  15:38:58.197820,1.231757E-3,-2.303611E+0
9/9/2021  15:38:58.197821,1.209245E-3,-2.320495E+0
9/9/2021  15:38:58.197821,1.359705E-3,-2.372066E+0
9/9/2021  15:38:58.197822,1.297669E-3,-2.422763E+0
9/9/2021  15:38:58.197822,1.340736E-3,-2.420621E+0
9/9/2021  15:38:58.197823,1.274859E-3,-2.406998E+0
9/9/2021  15:38:58.197823,1.402860E-3,-2.340811E+0
9/9/2021  15:38:58.197824,1.297669E-3,-2.422763E+0
9/9/2021  15:38:58.197824,1.330625E-3,-2.502679E+0
9/9/2021  15:38:58.197825,1.406838E-3,-2.432966E+0
9/9/2021  15:38:58.197825,1.187091E-3,-2.338015E+0
9/9/2021  15:38:58.197826,1.338650E-3,-2.388441E+0
9/9/2021  15:38:58.197826,1.231757E-3,-2.303611E+0
9/9/2021  15:38:58.197827,1.122985E-3,-2.317752E+0
9/9/2021  15:38:58.197827,1.340736E-3,-2.291768E+0
9/9/2021  15:38:58.197828,1.446015E-3,-2.371119E+0
9/9/2021  15:38:58.197828,1.282144E-3,-2.474287E+0
9/9/2021  15:38:58.197829,1.359705E-3,-2.372066E+0
9/9/2021  15:38:58.197829,1.349046E-3,-2.484518E+0
9/9/2021  15:38:58.197830,1.301252E-3,-2.455863E+0
9/9/2021  15:38:58.197830,1.287943E-3,-2.507570E+0
9/9/2021  15:38:58.197831,1.381114E-3,-2.356194E+0
9/9/2021  15:38:58.197831,1.447302E-3,-2.400941E+0
9/9/2021  15:38:58.197832,1.434699E-3,-2.476818E+0
9/9/2021  15:38:58.197832,1.191789E-3,-2.446854E+0
9/9/2021  15:38:58.197833,1.239296E-3,-2.478390E+0
9/9/2021  15:38:58.197833,1.211554E-3,-2.427502E+0
9/9/2021  15:38:58.197834,1.316551E-3,-2.339803E+0
9/9/2021  15:38:58.197834,1.148813E-3,-2.450256E+0
9/9/2021  15:38:58.197835,1.274859E-3,-2.305391E+0
9/9/2021  15:38:58.197835,1.554353E-3,-2.328424E+0
9/9/2021  15:38:58.197836,1.511210E-3,-2.384758E+0
9/9/2021  15:38:58.197836,1.196469E-3,-2.229602E+0
9/9/2021  15:38:58.197837,1.145566E-3,-2.412738E+0
9/9/2021  15:38:58.197837,1.230244E-3,-2.373737E+0
9/9/2021  15:38:58.197838,1.209245E-3,-2.391894E+0
9/9/2021  15:38:58.197838,1.316551E-3,-2.339803E+0
9/9/2021  15:38:58.197839,1.490420E-3,-2.399645E+0
9/9/2021  15:38:58.197839,1.320789E-3,-2.437979E+0
9/9/2021  15:38:58.197840,1.239296E-3,-2.478390E+0
9/9/2021  15:38:58.197840,1.416076E-3,-2.493781E+0
9/9/2021  15:38:58.197841,1.220744E-3,-2.498092E+0
9/9/2021  15:38:58.197841,1.188659E-3,-2.410686E+0
9/9/2021  15:38:58.197842,1.230244E-3,-2.338652E+0
9/9/2021  15:38:58.197842,1.387170E-3,-2.449671E+0
9/9/2021  15:38:58.197843,1.338650E-3,-2.388441E+0
9/9/2021  15:38:58.197843,1.295514E-3,-2.389515E+0
9/9/2021  15:38:58.197844,1.160108E-3,-2.524401E+0
9/9/2021  15:38:58.197844,1.258314E-3,-2.459276E+0
9/9/2021  15:38:58.197845,1.297669E-3,-2.422763E+0
