frame_size = 8000,  actual_sampling_rate/(S/sec) = 2000000.000000, carrier/Hz = 19999999.9953 
timestamp,amplitude,phase/rad
9/9/2021  16:12:28.506976,8.739197E-4,1.138389E+0
9/9/2021  16:12:28.506976,8.787025E-4,1.216091E+0
9/9/2021  16:12:28.506977,8.787025E-4,1.216091E+0
9/9/2021  16:12:28.506977,8.028190E-4,1.418147E+0
9/9/2021  16:12:28.506978,9.751635E-4,1.219352E+0
9/9/2021  16:12:28.506978,8.396775E-4,1.237552E+0
9/9/2021  16:12:28.506979,5.501819E-4,1.231504E+0
9/9/2021  16:12:28.506979,6.524131E-4,1.382575E+0
9/9/2021  16:12:28.506980,6.437905E-4,1.475845E+0
9/9/2021  16:12:28.506980,8.396775E-4,1.237552E+0
9/9/2021  16:12:28.506981,9.578173E-4,1.178456E+0
9/9/2021  16:12:28.506981,6.972682E-4,1.165905E+0
9/9/2021  16:12:28.506982,9.737298E-4,1.008875E+0
9/9/2021  16:12:28.506982,8.441027E-4,1.352127E+0
9/9/2021  16:12:28.506983,7.654025E-4,1.160669E+0
9/9/2021  16:12:28.506983,8.897624E-4,1.183921E+0
9/9/2021  16:12:28.506984,1.065969E-3,1.158386E+0
9/9/2021  16:12:28.506984,8.396775E-4,1.237552E+0
9/9/2021  16:12:28.506985,7.078736E-4,1.441094E+0
9/9/2021  16:12:28.506985,7.337169E-4,1.275355E+0
9/9/2021  16:12:28.506986,8.301956E-4,1.272297E+0
9/9/2021  16:12:28.506986,8.080227E-4,1.380808E+0
9/9/2021  16:12:28.506987,8.680382E-4,1.394087E+0
9/9/2021  16:12:28.506987,6.741779E-4,1.480136E+0
9/9/2021  16:12:28.506988,8.975789E-4,1.259798E+0
9/9/2021  16:12:28.506988,7.144221E-4,1.222025E+0
9/9/2021  16:12:28.506989,8.871416E-4,1.107149E+0
9/9/2021  16:12:28.506989,9.226515E-4,9.736197E-1
9/9/2021  16:12:28.506990,8.975789E-4,1.259798E+0
9/9/2021  16:12:28.506990,8.512446E-4,1.317122E+0
9/9/2021  16:12:28.506991,7.144221E-4,1.222025E+0
9/9/2021  16:12:28.506991,7.798681E-4,1.037088E+0
9/9/2021  16:12:28.506992,8.739197E-4,1.138389E+0
9/9/2021  16:12:28.506992,7.798681E-4,1.037088E+0
9/9/2021  16:12:28.506993,9.475521E-4,1.310194E+0
9/9/2021  16:12:28.506993,9.841952E-4,1.051650E+0
9/9/2021  16:12:28.506994,7.654025E-4,1.160669E+0
9/9/2021  16:12:28.506994,8.441027E-4,1.352127E+0
9/9/2021  16:12:28.506995,9.940821E-4,1.258754E+0
9/9/2021  16:12:28.506995,9.475521E-4,1.310194E+0
9/9/2021  16:12:28.506996,7.381464E-4,1.446441E+0
9/9/2021  16:12:28.506996,7.647939E-4,1.071450E+0
9/9/2021  16:12:28.506997,6.824166E-4,1.107149E+0
9/9/2021  16:12:28.506997,9.851411E-4,1.288241E+0
9/9/2021  16:12:28.506998,8.057141E-4,1.141034E+0
9/9/2021  16:12:28.506998,5.627351E-4,1.352127E+0
9/9/2021  16:12:28.506999,1.006651E-3,1.325818E+0
9/9/2021  16:12:28.506999,8.188999E-4,1.107149E+0
9/9/2021  16:12:28.507000,8.897624E-4,1.467715E+0
9/9/2021  16:12:28.507000,9.180976E-4,1.301629E+0
9/9/2021  16:12:28.507001,8.685745E-4,1.249046E+0
9/9/2021  16:12:28.507001,9.073832E-4,1.227772E+0
9/9/2021  16:12:28.507002,7.537538E-4,1.016489E+0
9/9/2021  16:12:28.507002,7.124638E-4,1.398606E+0
9/9/2021  16:12:28.507003,8.739197E-4,1.359703E+0
9/9/2021  16:12:28.507003,9.558706E-4,1.279340E+0
9/9/2021  16:12:28.507004,8.329956E-4,1.423718E+0
9/9/2021  16:12:28.507004,7.045765E-4,1.262744E+0
9/9/2021  16:12:28.507005,8.301956E-4,1.272297E+0
9/9/2021  16:12:28.507005,8.685745E-4,1.249046E+0
9/9/2021  16:12:28.507006,8.897624E-4,1.183921E+0
9/9/2021  16:12:28.507006,9.553832E-4,1.107149E+0
9/9/2021  16:12:28.507007,9.017200E-4,1.152572E+0
9/9/2021  16:12:28.507007,7.234903E-4,1.088283E+0
9/9/2021  16:12:28.507008,6.700205E-4,1.046001E+0
9/9/2021  16:12:28.507008,8.010769E-4,1.261093E+0
9/9/2021  16:12:28.507009,8.396775E-4,1.237552E+0
9/9/2021  16:12:28.507009,5.870370E-4,1.083897E+0
9/9/2021  16:12:28.507010,7.798681E-4,1.037088E+0
9/9/2021  16:12:28.507010,7.958277E-4,1.004067E+0
9/9/2021  16:12:28.507011,7.629650E-4,1.287002E+0
9/9/2021  16:12:28.507011,1.023170E-3,1.267911E+0
9/9/2021  16:12:28.507012,9.180976E-4,1.301629E+0
9/9/2021  16:12:28.507012,8.188999E-4,1.107149E+0
9/9/2021  16:12:28.507013,6.524131E-4,1.382575E+0
9/9/2021  16:12:28.507013,1.014485E-3,1.296629E+0
9/9/2021  16:12:28.507014,7.537538E-4,1.197809E+0
9/9/2021  16:12:28.507014,6.080788E-4,1.264917E+0
9/9/2021  16:12:28.507015,8.380120E-4,1.387686E+0
9/9/2021  16:12:28.507015,8.010769E-4,1.261093E+0
9/9/2021  16:12:28.507016,6.437905E-4,1.022247E+0
9/9/2021  16:12:28.507016,7.923089E-4,1.297788E+0
9/9/2021  16:12:28.507017,9.578173E-4,1.178456E+0
9/9/2021  16:12:28.507017,7.923089E-4,1.297788E+0
9/9/2021  16:12:28.507018,8.010769E-4,1.261093E+0
9/9/2021  16:12:28.507018,7.537538E-4,1.016489E+0
9/9/2021  16:12:28.507019,7.254188E-4,1.315614E+0
9/9/2021  16:12:28.507019,8.512446E-4,1.317122E+0
9/9/2021  16:12:28.507020,7.780746E-4,1.124691E+0
9/9/2021  16:12:28.507020,5.733924E-4,1.130954E+0
9/9/2021  16:12:28.507021,6.755580E-4,1.249046E+0
9/9/2021  16:12:28.507021,7.381464E-4,1.051650E+0
