frame_size = 2000,  actual_sampling_rate/(S/sec) = 200000.000000, carrier/Hz = 19999999.9721 
amplitude,phase/rad
0.051062,1.709904
0.051084,1.708638
0.051153,1.709656
0.051132,1.706700
0.051132,1.706700
0.051093,1.705598
0.051093,1.705598
0.051150,1.704846
0.051150,1.704846
0.051099,1.701967
0.051099,1.701967
0.051095,1.701374
0.051156,1.701219
0.051160,1.701810
0.051136,1.698260
0.051084,1.699597
0.051151,1.695817
0.051098,1.697151
0.051117,1.695299
0.051185,1.696335
0.051121,1.695892
0.051136,1.693449
0.051144,1.694633
0.051106,1.693522
0.051159,1.692192
0.051087,1.690557
0.051152,1.691007
0.051091,1.691150
0.051157,1.686790
0.051144,1.689822
0.051130,1.687452
0.051167,1.688567
0.051100,1.687521
0.051153,1.686197
0.051126,1.686859
0.051086,1.685148
0.051177,1.684944
0.051207,1.684876
0.051113,1.684487
0.051133,1.682640
0.051102,1.682707
0.051136,1.683233
0.051126,1.681454
0.051163,1.682573
0.051153,1.680795
0.051156,1.681388
0.051149,1.680202
0.051119,1.680267
0.051065,1.681586
0.051173,1.678951
0.051197,1.677701
0.051109,1.678486
0.051139,1.678422
0.051139,1.678422
0.051136,1.677829
0.051176,1.679544
0.051170,1.678358
0.051163,1.677172
0.051149,1.680202
0.051133,1.677235
0.051197,1.677701
0.051126,1.676048
0.051190,1.676516
0.051133,1.677235
0.051133,1.677235
0.051167,1.677765
0.051103,1.677299
0.051126,1.676048
0.051106,1.677892
0.051187,1.675923
0.051066,1.676174
0.051093,1.675517
0.051163,1.677172
0.051090,1.674923
0.051069,1.676768
0.051123,1.675455
0.051126,1.676048
0.051123,1.675455
0.051099,1.676705
0.051103,1.677299
0.051099,1.676705
0.051130,1.676642
0.051099,1.676705
0.051133,1.677235
0.051103,1.677299
0.051112,1.679080
0.051116,1.679673
0.051112,1.679080
0.051167,1.677765
0.051089,1.680332
0.051143,1.679015
0.051112,1.679080
0.051156,1.681388
0.051092,1.680926
0.051095,1.681520
0.051109,1.683893
0.051149,1.680202
0.051193,1.682507
0.051139,1.683826
0.051075,1.683367
0.051150,1.685605
0.051052,1.684622
0.051100,1.687521
0.051157,1.686790
0.051126,1.686859
0.051103,1.688114
0.051171,1.689159
0.051114,1.689893
0.051148,1.690415
0.051098,1.692336
0.051166,1.693376
0.051159,1.692192
0.051174,1.694560
0.051113,1.694707
0.051132,1.697668
0.051064,1.696634
0.051140,1.698852
0.051091,1.700782
0.051110,1.698929
0.051114,1.699521
0.051130,1.701888
0.051107,1.703151
0.051168,1.702993
0.051142,1.703663
0.051150,1.704846
0.051132,1.706700
0.051153,1.709656
0.051080,1.708046
0.051123,1.709739
0.051127,1.710330
0.051105,1.711596
0.051079,1.712271
0.051148,1.713284
0.051075,1.715904
0.051080,1.716496
0.051140,1.716322
0.051093,1.718269
0.051128,1.718771
0.051111,1.720631
0.051146,1.721132
0.051155,1.722312
0.051139,1.724172
0.051099,1.723082
0.051127,1.726622
0.051127,1.726622
0.051116,1.729074
