frame_size = 2000,  actual_sampling_rate/(S/sec) = 200000.000000, carrier/Hz = 19999999.9721 
amplitude,phase/rad
0.044009,-2.003737
0.044022,-2.004366
0.044035,-2.004995
0.043966,-2.004949
0.044018,-2.007465
0.043987,-2.010860
0.043946,-2.010528
0.044040,-2.011819
0.043969,-2.014887
0.043981,-2.017065
0.043992,-2.020793
0.043990,-2.025446
0.044016,-2.031343
0.044002,-2.030722
0.044016,-2.032894
0.044029,-2.031964
0.043948,-2.028233
0.044002,-2.029171
0.043975,-2.027926
0.043936,-2.024503
0.043991,-2.023895
0.044046,-2.021739
0.044045,-2.024838
0.043977,-2.023271
0.043951,-2.022022
0.043937,-2.022950
0.043924,-2.020772
0.043938,-2.019844
0.043979,-2.020168
0.043948,-2.028233
0.044002,-2.032273
0.043975,-2.035685
0.044016,-2.039095
0.043977,-2.044996
0.043980,-2.049651
0.044039,-2.055210
0.044000,-2.058020
0.043986,-2.057407
0.044000,-2.058020
0.043975,-2.059896
0.044016,-2.060183
0.043920,-2.058996
0.043961,-2.059284
0.043986,-2.057407
0.044000,-2.058020
0.043990,-2.060509
0.043948,-2.060223
0.043990,-2.060509
0.044016,-2.060183
0.043950,-2.061775
0.043979,-2.062999
0.043990,-2.060509
0.043975,-2.059896
0.044004,-2.061121
0.043911,-2.063043
0.043997,-2.066711
0.044029,-2.069479
0.044007,-2.072910
0.043956,-2.075130
0.043965,-2.079783
0.043972,-2.082883
0.043998,-2.082543
0.043987,-2.083488
0.043895,-2.085458
0.043910,-2.086063
0.043902,-2.088563
0.043944,-2.088823
0.043986,-2.089082
0.044005,-2.085641
0.043944,-2.088823
0.043986,-2.089082
0.043963,-2.090976
0.043993,-2.092180
0.043918,-2.094769
0.043931,-2.099421
0.044019,-2.101466
0.044033,-2.106105
0.043985,-2.108360
0.043933,-2.109071
0.043985,-2.108360
0.043949,-2.109668
0.043985,-2.108360
0.043970,-2.107764
0.044022,-2.107055
0.043949,-2.113717
0.043903,-2.120038
0.043971,-2.119905
0.043931,-2.123726
0.044019,-2.121679
0.043979,-2.125497
0.043902,-2.126596
0.044005,-2.125132
0.043989,-2.124542
0.043919,-2.120630
0.043939,-2.118720
0.043961,-2.120860
0.044029,-2.120726
0.043993,-2.122042
0.043929,-2.119675
0.043945,-2.120268
0.043902,-2.126596
0.043924,-2.128733
0.043937,-2.131825
0.043918,-2.133742
0.043974,-2.137046
0.043897,-2.138165
0.044007,-2.138217
0.043932,-2.136833
0.044000,-2.136674
0.043880,-2.137579
0.043937,-2.140882
0.043933,-2.145890
0.043924,-2.146851
0.043992,-2.146677
0.043992,-2.146677
0.044019,-2.143800
0.043942,-2.144930
0.043950,-2.146473
0.043966,-2.147055
0.043924,-2.146851
0.043940,-2.149938
0.043997,-2.155721
0.043879,-2.159185
0.044006,-2.159761
0.043955,-2.163035
0.043973,-2.166114
0.043965,-2.167078
0.043932,-2.168433
0.043925,-2.171903
0.043917,-2.172869
0.043917,-2.172869
0.043991,-2.169189
0.044024,-2.167835
0.043989,-2.164187
0.044006,-2.162261
0.044006,-2.159761
0.043981,-2.155142
0.044032,-2.151879
0.043930,-2.153404
0.043956,-2.153022
0.043997,-2.158222
0.043887,-2.160728
0.043879,-2.164200
0.043992,-2.171690
0.043973,-2.179589
0.043981,-2.187093
0.043927,-2.191369
0.043960,-2.195969
0.043992,-2.194594
0.043945,-2.191934
0.044045,-2.190321
0.043988,-2.186126
0.043943,-2.183457
0.043981,-2.178623
0.043959,-2.173048
0.044007,-2.167262
0.043964,-2.164575
0.043972,-2.163611
0.043989,-2.161685
0.043930,-2.158414
0.044031,-2.159376
0.043980,-2.160146
0.044041,-2.165910
0.044008,-2.169762
0.043953,-2.176517
0.043936,-2.184424
0.043952,-2.190965
0.043917,-2.195812
0.043953,-2.196938
0.043915,-2.199286
0.043989,-2.198062
0.044014,-2.197655
0.043971,-2.197500
0.043985,-2.195563
0.044037,-2.191287
0.044013,-2.191691
0.043946,-2.185960
0.044053,-2.183395
0.043968,-2.183058
0.043988,-2.177657
0.043965,-2.180556
0.043963,-2.178053
0.043978,-2.176122
0.043981,-2.178623
0.043973,-2.179589
0.043975,-2.182091
0.043953,-2.184992
0.044098,-2.186058
0.043984,-2.189594
0.043949,-2.188463
0.043991,-2.188626
0.044020,-2.190723
0.044052,-2.189355
0.043991,-2.188626
0.043999,-2.187659
0.043963,-2.186527
0.043993,-2.182659
0.043981,-2.178623
0.043952,-2.174013
0.043961,-2.175551
0.043952,-2.174013
0.043994,-2.174191
0.043969,-2.174585
0.043971,-2.177087
0.043913,-2.178846
0.044006,-2.178227
0.043996,-2.176692
0.043946,-2.177483
0.043944,-2.174979
0.043981,-2.178623
0.043930,-2.179417
0.044018,-2.182261
0.044038,-2.185326
0.043991,-2.188626
0.043952,-2.190965
0.043924,-2.188865
0.043967,-2.189029
0.043991,-2.188626
0.043981,-2.187093
0.043988,-2.186126
0.043975,-2.182091
0.044031,-2.177831
0.044044,-2.173405
0.043966,-2.169580
0.043990,-2.166688
0.044057,-2.163986
0.044040,-2.163412
0.044006,-2.159761
0.044006,-2.157260
0.044006,-2.157260
0.043972,-2.158606
0.043963,-2.159569
0.043963,-2.159569
0.044006,-2.159761
0.043921,-2.159377
0.043972,-2.161109
0.043989,-2.164187
0.043957,-2.168042
0.043940,-2.167468
0.043990,-2.166688
0.043990,-2.166688
0.043965,-2.167078
0.044024,-2.167835
0.043973,-2.166114
0.044057,-2.163986
0.043981,-2.162648
0.043955,-2.160532
0.044074,-2.157070
0.043990,-2.151680
0.043932,-2.148395
0.043965,-2.149558
0.043992,-2.146677
0.044028,-2.142842
0.043995,-2.141675
0.043962,-2.140507
0.044037,-2.141884
0.044003,-2.143217
0.043979,-2.141091
0.043920,-2.140297
0.044007,-2.138217
0.044016,-2.137260
0.043970,-2.142050
0.044054,-2.142467
0.043988,-2.140133
0.043925,-2.135287
0.044018,-2.134760
0.044103,-2.135190
0.043993,-2.135131
0.043970,-2.133001
0.044057,-2.130938
0.044018,-2.128220
0.044018,-2.128220
0.043979,-2.125497
0.043989,-2.124542
0.043993,-2.122042
0.043992,-2.117997
0.043992,-2.117997
0.043913,-2.119082
0.043954,-2.115264
0.044059,-2.113829
0.044017,-2.113594
0.044001,-2.113000
0.043959,-2.112764
0.043975,-2.113358
0.044022,-2.107055
0.044075,-2.106347
0.044044,-2.105155
0.044017,-2.105508
0.043996,-2.107409
0.044001,-2.108956
0.044012,-2.108005
0.044038,-2.107650
0.044059,-2.109790
0.044038,-2.111691
0.043980,-2.114905
0.044054,-2.116324
0.044033,-2.114187
0.043996,-2.111454
0.044038,-2.107650
0.044008,-2.102415
0.044043,-2.095529
0.044043,-2.084356
0.044033,-2.079712
0.044073,-2.071304
0.044107,-2.066940
0.044037,-2.065442
0.044060,-2.062017
0.044033,-2.062344
0.044029,-2.059245
0.044070,-2.059532
0.044061,-2.063565
0.044051,-2.066052
0.044112,-2.070033
0.044025,-2.075067
0.044013,-2.076009
0.044069,-2.076886
0.043962,-2.078232
0.044013,-2.076009
0.044096,-2.076550
0.044025,-2.075067
0.044075,-2.072851
0.044087,-2.071911
0.044082,-2.068817
0.044064,-2.065113
0.044033,-2.062344
0.044085,-2.060143
0.043983,-2.054305
0.044048,-2.049627
0.044087,-2.046827
0.044072,-2.044663
0.044058,-2.042498
0.044084,-2.037540
0.044070,-2.036921
0.044016,-2.035994
0.044056,-2.034754
0.044057,-2.036303
0.044152,-2.037535
0.044057,-2.037852
0.043989,-2.039408
0.044057,-2.036303
0.044084,-2.037540
0.044043,-2.037233
0.044043,-2.035683
0.044098,-2.036610
0.044070,-2.035373
0.044002,-2.033824
0.044057,-2.031656
0.044043,-2.032585
0.044043,-2.031035
0.044072,-2.024534
0.044058,-2.025460
0.044061,-2.020814
0.044118,-2.017119
0.044064,-2.016168
0.044039,-2.013368
0.044081,-2.012150
0.044083,-2.010602
0.044125,-2.009387
0.044075,-2.005332
0.044046,-2.007172
0.044114,-2.007215
0.044033,-2.006544
0.044088,-2.005960
0.044064,-2.003156
0.044082,-2.000690
0.044028,-1.999718
0.044117,-1.995764
0.044069,-1.991693
0.044072,-1.990146
0.043998,-1.986344
0.044079,-1.987052
0.044122,-1.992673
0.044011,-1.993808
0.044092,-1.994502
0.044011,-1.993808
0.043993,-1.996276
0.044018,-1.997539
0.044008,-1.995358
0.044051,-1.994156
0.044042,-1.991976
0.043971,-1.993460
0.044001,-1.991626
0.044060,-1.989513
0.043958,-1.985990
0.044012,-1.980150
0.044068,-1.979598
0.044064,-1.975870
0.044080,-1.974961
0.044044,-1.973050
0.043984,-1.969857
0.043952,-1.971676
0.044072,-1.972779
0.044076,-1.971233
0.043984,-1.969857
0.044085,-1.968143
0.044005,-1.967401
0.043993,-1.966761
0.044043,-1.964042
0.043975,-1.963933
0.044033,-1.967134
0.044073,-1.967505
0.044052,-1.969957
0.044081,-1.969688
0.044061,-1.966866
0.044001,-1.959932
0.044074,-1.958503
0.044006,-1.958386
0.044035,-1.958124
0.044023,-1.957482
0.044045,-1.955034
0.043994,-1.954008
0.044005,-1.954651
0.044040,-1.956579
0.044035,-1.958124
0.044053,-1.960951
0.044013,-1.960574
0.044063,-1.957862
0.044057,-1.955676
0.044045,-1.951303
0.044090,-1.950146
0.044034,-1.946927
0.044057,-1.944485
0.044002,-1.941257
0.043991,-1.940610
0.043975,-1.937771
0.044129,-1.937176
