frame_size = 2000,  actual_sampling_rate/(S/sec) = 200000.000000, carrier/Hz = 19999999.9721 
amplitude,phase/rad
0.043056,2.805721
0.043127,2.801044
0.043150,2.797474
0.043126,2.792761
0.043085,2.787133
0.043084,2.781081
0.043103,2.775944
0.043111,2.767659
0.043087,2.765164
0.043093,2.762927
0.043110,2.756222
0.043059,2.757270
0.043121,2.759378
0.043093,2.762927
0.043025,2.766882
0.043073,2.771875
0.043108,2.773707
0.043121,2.776858
0.043106,2.779756
0.043095,2.780418
0.043103,2.775944
0.043095,2.770555
0.043128,2.768576
0.043070,2.764244
0.043149,2.759642
0.043048,2.754109
0.043064,2.745820
0.043135,2.741903
0.043110,2.737816
0.043070,2.732793
0.043091,2.729912
0.043147,2.730478
0.043091,2.729912
0.043119,2.730195
0.043131,2.729547
0.043095,2.731494
0.043098,2.733075
0.043151,2.732058
0.043126,2.733356
0.043079,2.730561
0.043110,2.732425
0.043165,2.726024
0.043133,2.724159
0.043053,2.724880
0.043087,2.721355
0.043137,2.718771
0.043074,2.713441
0.043082,2.709630
0.043129,2.703897
0.043113,2.701373
0.043113,2.701373
0.043087,2.702655
0.043142,2.703256
0.043063,2.705522
0.043063,2.705522
0.043131,2.705478
0.043118,2.706120
0.043092,2.707404
0.043076,2.704880
0.043056,2.699185
0.043069,2.698544
0.043079,2.693153
0.043116,2.684909
0.043115,2.683326
0.043074,2.682064
0.043074,2.677311
0.043128,2.677945
0.043101,2.676045
0.043143,2.672567
0.043116,2.670664
0.043089,2.668759
0.043089,2.670343
0.043129,2.671616
0.043061,2.673191
0.043129,2.673198
0.043047,2.675409
0.043087,2.676678
0.043060,2.677945
0.043115,2.675413
0.043129,2.673198
0.043115,2.672247
0.043061,2.670021
0.043063,2.666852
0.043063,2.666852
0.043092,2.664009
0.043081,2.659886
0.043080,2.661470
0.043107,2.661797
0.043081,2.659886
0.043029,2.656058
0.043055,2.657973
0.043098,2.656092
0.043099,2.654509
0.043112,2.655466
0.043078,2.649427
0.043133,2.648514
0.043055,2.645923
0.043113,2.643432
0.043050,2.640209
0.043109,2.637726
0.043109,2.637726
0.043079,2.638967
0.043128,2.642811
0.043086,2.643094
0.043059,2.642755
0.043154,2.643149
0.043084,2.644677
0.043065,2.648467
0.043053,2.647507
0.043109,2.646596
0.043111,2.645014
0.043116,2.641850
0.043089,2.641511
0.043091,2.639929
0.043046,2.634494
0.043094,2.631055
0.043071,2.629126
0.043115,2.627275
0.043104,2.626311
0.043108,2.624730
0.043089,2.626927
0.043051,2.625612
0.043100,2.627892
0.043074,2.627544
0.043059,2.628161
0.043062,2.626578
0.043126,2.622534
0.043123,2.624114
0.043108,2.624730
0.043077,2.625961
0.043059,2.628161
0.043094,2.631055
0.043111,2.636144
0.043070,2.636421
0.043091,2.632637
0.043109,2.630437
0.043071,2.629126
0.043100,2.627892
0.043039,2.624645
0.043115,2.621569
0.043055,2.618314
0.043087,2.611377
0.043055,2.608467
0.043087,2.611377
0.043087,2.611377
0.043103,2.610766
0.043030,2.612242
0.043094,2.613926
0.043078,2.614538
0.043074,2.616119
0.043066,2.619282
0.043047,2.621479
0.043138,2.623500
0.043066,2.624996
0.043092,2.625345
0.043056,2.629744
0.043106,2.632019
0.043061,2.633875
0.043061,2.633875
0.043129,2.633944
0.043067,2.630709
0.043104,2.626311
0.043100,2.622183
0.043047,2.621479
0.043092,2.619636
0.043059,2.616732
0.043074,2.616119
0.043081,2.618668
0.043096,2.618055
0.043123,2.618409
0.042991,2.616635
0.042999,2.613467
0.043096,2.618055
0.043006,2.616021
0.043138,2.617796
0.043096,2.618055
0.043051,2.619897
0.043039,2.624645
0.043061,2.633875
0.043111,2.645014
0.043103,2.651344
0.043014,2.658271
0.043108,2.660214
0.043068,2.658930
0.042987,2.657941
0.043042,2.657016
0.043167,2.654546
0.043103,2.651344
0.043065,2.648467
0.043089,2.641511
0.043073,2.634838
0.043026,2.630981
0.043115,2.627275
0.043081,2.624380
0.043054,2.624029
0.043077,2.625961
0.043041,2.630362
0.043061,2.633875
0.043067,2.638004
0.043086,2.643094
0.043024,2.648756
0.043112,2.655466
0.043082,2.658302
0.043027,2.659229
0.043079,2.663054
0.043066,2.662099
0.043064,2.665267
0.043035,2.668113
0.043009,2.666203
0.043092,2.664009
0.043036,2.664942
0.043037,2.663357
0.043078,2.664638
0.043080,2.661470
0.043055,2.657973
0.043042,2.657016
0.043060,2.653220
0.043085,2.655135
0.043017,2.655099
0.043029,2.656058
0.043109,2.658631
0.043014,2.658271
0.043035,2.668113
0.043020,2.671917
0.043074,2.672559
0.043142,2.677312
0.043047,2.680164
0.043061,2.684284
0.043049,2.688091
0.043077,2.689985
0.043023,2.690952
0.043052,2.694431
0.042997,2.693817
0.043025,2.694124
0.043109,2.696626
0.043068,2.696960
0.043087,2.702655
0.043008,2.704923
0.043024,2.707451
0.043061,2.703938
0.043046,2.702995
0.043046,2.702995
0.043055,2.697600
0.043038,2.693485
