frame_size = 2000,  actual_sampling_rate/(S/sec) = 200000.000000, carrier/Hz = 19999999.9721 
amplitude,phase/rad
0.045966,-0.276384
0.045949,-0.275107
0.046021,-0.273290
0.045999,-0.274108
0.046054,-0.275842
0.046003,-0.276842
0.045991,-0.278300
0.046028,-0.278755
0.046041,-0.277298
0.045995,-0.276203
0.045966,-0.276384
0.046049,-0.277936
0.045991,-0.278300
0.045961,-0.278482
0.046024,-0.280850
0.046024,-0.280850
0.045949,-0.279942
0.046012,-0.277480
0.046029,-0.273928
0.046012,-0.272651
0.045996,-0.271373
0.045983,-0.272830
0.045980,-0.270094
0.045980,-0.270094
0.045980,-0.270094
0.045921,-0.270449
0.046047,-0.270379
0.046012,-0.272651
0.045957,-0.275746
0.046033,-0.276660
0.046024,-0.280850
0.045924,-0.282864
0.045950,-0.284777
0.046025,-0.285677
0.045993,-0.287961
0.045964,-0.288150
0.045967,-0.286051
0.045979,-0.284591
0.046075,-0.279846
0.045987,-0.275565
0.045954,-0.273009
0.046029,-0.273928
0.045954,-0.273009
0.045961,-0.278482
0.045970,-0.279120
0.046024,-0.280850
0.045953,-0.282678
0.045950,-0.284777
0.046025,-0.285677
0.045996,-0.285864
0.045964,-0.288150
0.045964,-0.288150
0.045967,-0.286051
0.045996,-0.285864
0.046005,-0.286501
0.045991,-0.283131
0.045966,-0.281218
0.045932,-0.278665
0.045966,-0.276384
0.045928,-0.275927
0.045974,-0.277023
0.046012,-0.282308
0.045950,-0.284777
0.045934,-0.288339
0.045925,-0.294639
0.045912,-0.298206
0.046031,-0.304348
0.045953,-0.305579
0.045990,-0.308110
0.045989,-0.310209
0.045960,-0.310411
0.045969,-0.311043
0.045990,-0.308110
0.045935,-0.304312
0.045905,-0.295468
0.045943,-0.288975
0.045953,-0.282678
0.045970,-0.279120
0.045920,-0.275287
0.045999,-0.274108
0.045966,-0.276384
0.045928,-0.280764
0.045955,-0.287513
0.045955,-0.294446
0.045910,-0.300307
0.045984,-0.303281
0.045903,-0.308715
0.046008,-0.311472
0.045987,-0.314405
0.045938,-0.317549
0.046034,-0.321751
0.045938,-0.323851
0.045986,-0.322800
0.045947,-0.320280
0.045967,-0.317342
0.045967,-0.319441
0.046025,-0.316928
0.045949,-0.313979
0.045949,-0.311879
0.045999,-0.308742
0.045951,-0.309779
0.045960,-0.310411
0.045959,-0.312511
0.045958,-0.314611
0.045949,-0.313979
0.045996,-0.317135
0.045967,-0.317342
0.045938,-0.315448
0.045958,-0.314611
0.045909,-0.317756
0.045928,-0.316918
0.045938,-0.317549
0.045948,-0.318180
0.045880,-0.315861
0.045977,-0.315873
0.045957,-0.316711
0.045938,-0.317549
0.046025,-0.319025
0.046015,-0.322589
0.045967,-0.325740
0.046017,-0.330978
0.045971,-0.336236
0.045966,-0.341907
0.045952,-0.346955
0.045978,-0.352400
0.046003,-0.355742
0.045949,-0.358304
0.045960,-0.358926
0.045974,-0.355974
0.045939,-0.352006
0.045944,-0.348431
0.046012,-0.348601
0.045950,-0.344856
0.045976,-0.342533
0.045909,-0.342353
0.045968,-0.344006
0.045999,-0.345880
0.045950,-0.344856
0.045968,-0.344006
0.045968,-0.344006
0.045981,-0.346730
0.045976,-0.350302
0.045953,-0.354729
0.045939,-0.352006
0.045994,-0.349451
0.045986,-0.350926
0.045957,-0.351154
0.045911,-0.352235
0.045942,-0.354106
0.045960,-0.353253
0.045964,-0.355351
0.045978,-0.358071
0.045996,-0.362887
0.046007,-0.363507
0.045960,-0.364599
0.045936,-0.366935
0.045941,-0.369034
0.045928,-0.371992
0.045950,-0.373230
0.045939,-0.372611
0.045933,-0.374091
0.045933,-0.374091
0.045966,-0.375945
0.045949,-0.376806
0.045943,-0.378286
0.045989,-0.377179
0.045972,-0.374466
0.046012,-0.374841
0.045996,-0.372128
0.045912,-0.369274
0.045884,-0.369514
0.045936,-0.366935
0.045960,-0.364599
0.045996,-0.362887
0.045985,-0.362266
0.045956,-0.362501
0.045939,-0.363358
0.045950,-0.363979
0.045987,-0.367936
0.045956,-0.371751
0.045927,-0.375571
0.045881,-0.380259
0.045966,-0.383095
0.045967,-0.386671
0.045922,-0.387788
0.045928,-0.389884
0.045945,-0.389017
0.045980,-0.390860
0.045968,-0.390246
0.045985,-0.389380
0.045950,-0.387536
0.045921,-0.384209
0.045932,-0.381247
0.045915,-0.378532
0.045978,-0.376562
0.045927,-0.375571
0.045927,-0.375571
0.045955,-0.378903
0.045938,-0.379766
0.045966,-0.383095
0.045910,-0.387172
0.045895,-0.391620
0.045975,-0.392340
0.046013,-0.389128
0.045945,-0.389017
0.045928,-0.389884
0.045933,-0.388403
0.045961,-0.384575
0.045898,-0.382976
0.045966,-0.383095
0.045989,-0.380753
0.045927,-0.386306
0.045952,-0.391113
0.045935,-0.391980
0.045930,-0.393462
0.045907,-0.392234
0.045965,-0.395302
0.045909,-0.395814
0.045987,-0.392953
0.045933,-0.397040
0.045836,-0.397198
0.045893,-0.396684
0.045890,-0.393103
0.045950,-0.387536
0.045887,-0.382359
0.045955,-0.378903
0.045961,-0.377424
0.045858,-0.379023
0.045881,-0.376677
0.045876,-0.374577
0.045917,-0.371373
0.045956,-0.371751
0.045921,-0.377051
0.045932,-0.381247
0.045927,-0.386306
0.045935,-0.391980
0.045921,-0.396427
0.045988,-0.401581
0.045915,-0.402972
0.045936,-0.400617
0.045879,-0.401136
0.045949,-0.396171
0.045957,-0.389632
0.045887,-0.385940
0.045932,-0.381247
0.045887,-0.378777
0.045887,-0.378777
0.045915,-0.378532
0.045887,-0.375196
0.045900,-0.372234
0.045901,-0.368654
0.045884,-0.369514
0.045925,-0.366315
0.045978,-0.363743
0.045842,-0.363446
0.045878,-0.361729
0.045939,-0.363358
0.045956,-0.362501
0.045982,-0.365840
0.045941,-0.369034
0.045950,-0.373230
0.045961,-0.377424
0.045977,-0.380137
0.045943,-0.378286
0.045955,-0.375327
0.045944,-0.374709
0.045922,-0.373472
0.045882,-0.373095
0.045961,-0.373848
0.045911,-0.372853
0.045930,-0.368414
0.045886,-0.365932
0.045960,-0.364599
0.045946,-0.356205
0.045893,-0.353089
0.045997,-0.351549
0.045876,-0.348259
0.045890,-0.350987
0.045934,-0.347806
0.045979,-0.344631
0.045919,-0.342979
0.045859,-0.341323
0.045976,-0.342533
0.045944,-0.338556
0.045953,-0.337082
0.045875,-0.336267
0.045924,-0.337302
0.045909,-0.342353
