frame_size = 2000,  actual_sampling_rate/(S/sec) = 200000.000000, carrier/Hz = 19999999.9721 
amplitude,phase/rad
0.044173,-1.000040
0.044096,-0.998918
0.044155,-0.998130
0.044239,-0.997718
0.044104,-0.997380
0.044173,-1.000040
0.044164,-0.999085
0.044204,-0.996389
0.044144,-0.994682
0.044210,-0.989878
0.044193,-0.987965
0.044184,-0.987008
0.044209,-0.987389
0.044184,-0.987008
0.044099,-0.984905
0.044175,-0.986051
0.044150,-0.988162
0.044175,-0.986051
0.044192,-0.982985
0.044201,-0.978964
0.044151,-0.975700
0.044120,-0.969364
0.044112,-0.968402
0.044164,-0.966694
0.044187,-0.969576
0.044179,-0.968616
0.044129,-0.967832
0.044154,-0.968224
0.044166,-0.964203
0.044158,-0.963241
0.044128,-0.959390
0.044141,-0.955369
0.044179,-0.951751
0.044243,-0.948542
0.044166,-0.943880
0.044184,-0.943320
0.044184,-0.943320
0.044164,-0.940425
0.044180,-0.936414
0.044205,-0.936823
0.044112,-0.932692
0.044173,-0.931993
0.044191,-0.931439
0.044148,-0.931581
0.044179,-0.932960
0.044161,-0.933515
0.044198,-0.935857
0.044156,-0.936004
0.044088,-0.935740
0.044101,-0.937675
0.044133,-0.939051
0.044216,-0.935302
0.044210,-0.934336
0.044130,-0.928678
0.044160,-0.923149
0.044223,-0.919014
0.044165,-0.912783
0.044205,-0.908239
0.044198,-0.902849
0.044149,-0.897567
0.044245,-0.890454
0.044191,-0.883220
0.044131,-0.879423
0.044163,-0.881809
0.044198,-0.879771
0.044180,-0.885699
0.044135,-0.890224
0.044168,-0.897027
0.044179,-0.903392
0.044103,-0.905566
0.044223,-0.907695
0.044138,-0.907934
0.044165,-0.904905
0.044112,-0.903078
0.044164,-0.900480
0.044178,-0.894545
0.044131,-0.889251
0.044169,-0.888178
0.044159,-0.880836
0.044205,-0.876323
0.044113,-0.869149
0.044145,-0.866144
0.044174,-0.862170
0.044138,-0.857820
0.044238,-0.855211
0.044140,-0.851446
0.044158,-0.849951
0.044150,-0.847024
0.044181,-0.850407
0.044184,-0.851382
0.044132,-0.855870
0.044198,-0.856253
0.044206,-0.851836
0.044089,-0.855938
0.044126,-0.853918
0.044083,-0.853985
0.044126,-0.853918
0.044103,-0.853464
0.044120,-0.851966
0.044115,-0.850014
0.044172,-0.847482
0.044086,-0.847603
0.044127,-0.846566
0.044162,-0.843580
0.044094,-0.842200
0.044132,-0.840191
0.044107,-0.838753
0.044166,-0.836235
0.044137,-0.832842
0.044051,-0.832935
0.044096,-0.833866
0.044203,-0.833260
0.044065,-0.829487
0.044169,-0.826939
0.044120,-0.824048
0.044143,-0.824517
0.044178,-0.819598
0.044110,-0.817203
0.044128,-0.814744
0.044150,-0.815218
0.044085,-0.814773
0.044128,-0.814744
0.044150,-0.815218
0.044082,-0.812815
0.044169,-0.812762
0.044081,-0.811837
0.044103,-0.812313
0.044128,-0.814744
0.044149,-0.814241
0.044085,-0.814773
0.044148,-0.813264
0.044124,-0.811811
0.044099,-0.808399
0.044139,-0.804467
0.044137,-0.802511
0.044092,-0.800571
0.044092,-0.800571
0.044156,-0.799083
0.044112,-0.797139
0.044090,-0.795677
0.044176,-0.795657
0.044090,-0.795677
0.044111,-0.794204
0.044154,-0.794196
0.044153,-0.793218
0.044089,-0.793719
0.044090,-0.796656
0.044134,-0.798600
0.044133,-0.795667
0.044199,-0.798093
0.044156,-0.798105
0.044132,-0.794689
0.044175,-0.793703
0.044153,-0.793218
0.044110,-0.792247
0.044155,-0.797128
0.044154,-0.794196
0.044176,-0.796634
0.044157,-0.800060
0.044134,-0.798600
0.044157,-0.800060
0.044132,-0.793711
0.044153,-0.792241
0.044152,-0.787353
0.044174,-0.785887
0.044152,-0.783443
0.044109,-0.783441
0.044174,-0.781002
0.044109,-0.783441
0.044152,-0.785398
0.044131,-0.784909
0.044152,-0.789308
0.044152,-0.789308
0.044175,-0.792726
0.044175,-0.792726
0.044111,-0.794204
0.044131,-0.791755
0.044153,-0.791263
0.044153,-0.790286
0.044152,-0.788331
0.044174,-0.787841
0.044239,-0.791252
0.044133,-0.795667
