frame_size = 2000,  actual_sampling_rate/(S/sec) = 200000.000000, carrier/Hz = 19999999.9721 
amplitude,phase/rad
0.042445,0.091441
0.042493,0.095667
0.042471,0.097881
0.042450,0.100098
0.042526,0.103525
0.042489,0.102170
0.042505,0.105741
0.042469,0.104388
0.042523,0.102811
0.042478,0.106532
0.042512,0.107169
0.042525,0.110023
0.042468,0.110895
0.042509,0.106455
0.042518,0.108596
0.042505,0.105741
0.042496,0.103599
0.042523,0.102811
0.042508,0.099240
0.042454,0.093589
0.042470,0.089944
0.042501,0.089880
0.042451,0.092873
0.042487,0.094237
0.042502,0.097811
0.042520,0.102097
0.042445,0.105893
0.042555,0.109944
0.042458,0.108752
0.042434,0.110260
0.042465,0.116689
0.042480,0.119543
0.042442,0.118201
0.042515,0.114383
0.042495,0.110102
0.042515,0.107883
0.042464,0.110181
0.042535,0.112163
0.042410,0.111770
0.042469,0.117403
0.042487,0.120969
0.042468,0.123196
0.042498,0.123108
0.042502,0.123821
0.042434,0.122571
0.042521,0.121595
0.042460,0.121770
0.042434,0.122571
0.042479,0.125335
0.042456,0.126851
0.042453,0.126138
0.042464,0.128277
0.042460,0.127564
0.042438,0.129082
0.042555,0.128002
0.042453,0.126138
0.042446,0.130508
0.042450,0.131221
0.042488,0.132552
0.042470,0.134783
0.042466,0.134071
0.042526,0.133879
0.042450,0.131221
0.042434,0.128369
0.042483,0.126048
0.042528,0.123020
0.042487,0.120969
0.042423,0.120429
0.042517,0.120883
0.042457,0.121056
0.042403,0.122659
0.042377,0.123462
0.042506,0.124533
0.042418,0.125515
0.042460,0.127564
0.042419,0.131315
0.042448,0.136305
0.042517,0.137532
0.042469,0.139865
0.042482,0.141999
0.042426,0.142914
0.042491,0.143421
0.042421,0.142202
0.042378,0.140166
0.042452,0.137017
0.042535,0.135302
0.042478,0.136207
0.042444,0.135592
0.042414,0.135690
0.042461,0.138441
0.042452,0.142100
0.042447,0.141389
0.042439,0.139965
0.042361,0.142406
0.042435,0.139253
0.042456,0.137729
0.042375,0.134360
0.042412,0.129889
0.042506,0.130322
0.042434,0.128369
0.042449,0.125425
0.042426,0.126942
0.042532,0.123732
0.042471,0.123909
0.042437,0.123285
0.042445,0.124712
0.042449,0.125425
0.042404,0.128461
0.042438,0.129082
0.042405,0.134264
0.042396,0.137927
0.042430,0.138540
0.042439,0.139965
0.042460,0.143523
0.042426,0.142914
0.042526,0.149103
0.042459,0.152977
0.042454,0.152267
0.042470,0.150027
0.042474,0.145657
0.042508,0.141186
0.042469,0.139865
0.042436,0.134167
0.042418,0.136403
0.042478,0.136207
0.042482,0.136919
0.042426,0.137828
0.042496,0.133975
0.042446,0.130508
0.042434,0.128369
0.042428,0.132742
0.042448,0.136305
0.042478,0.136207
0.042487,0.137631
0.042440,0.134880
0.042440,0.134880
0.042452,0.137017
0.042478,0.136207
0.042448,0.136305
0.042487,0.137631
0.042492,0.133263
0.042428,0.132742
0.042530,0.134591
0.042414,0.135690
0.042426,0.137828
0.042543,0.136723
0.042409,0.140065
0.042478,0.141287
0.042417,0.141490
0.042456,0.142812
0.042460,0.143523
0.042426,0.142914
0.042469,0.144946
0.042413,0.140778
0.042340,0.138839
0.042447,0.141389
0.042421,0.142202
0.042443,0.140677
0.042478,0.141287
0.042482,0.141999
0.042491,0.143421
0.042460,0.143523
0.042478,0.141287
0.042456,0.137729
0.042513,0.136821
0.042522,0.133168
0.042428,0.132742
0.042428,0.132742
0.042494,0.128185
0.042468,0.128990
0.042442,0.129796
0.042458,0.132647
0.042518,0.132457
0.042484,0.131839
0.042510,0.131033
0.042397,0.132837
0.042476,0.130415
0.042488,0.132552
0.042410,0.134977
0.042543,0.136723
0.042456,0.137729
0.042430,0.138540
0.042443,0.140677
0.042426,0.137828
0.042452,0.137017
0.042458,0.132647
0.042480,0.131127
0.042468,0.128990
0.042412,0.129889
0.042400,0.127748
0.042475,0.124622
0.042407,0.123373
0.042437,0.123285
0.042502,0.123821
0.042494,0.122395
0.042437,0.123285
0.042437,0.123285
0.042468,0.123196
0.042506,0.124533
0.042396,0.127034
0.042472,0.129703
0.042458,0.132647
0.042474,0.135495
0.042478,0.136207
0.042422,0.137115
0.042517,0.137532
0.042461,0.138441
0.042469,0.139865
0.042435,0.139253
0.042370,0.138739
0.042410,0.134977
0.042476,0.130415
0.042532,0.123732
0.042480,0.119543
0.042488,0.115178
0.042404,0.110339
0.042518,0.108596
0.042441,0.105178
0.042465,0.103673
0.042438,0.104463
0.042523,0.102811
0.042475,0.105817
0.042475,0.105817
0.042475,0.105817
0.042400,0.109624
0.042441,0.111690
0.042462,0.115975
0.042446,0.118915
0.042457,0.121056
0.042559,0.122932
0.042464,0.128277
0.042446,0.130508
0.042466,0.134071
0.042462,0.133359
0.042502,0.129610
0.042412,0.129889
0.042471,0.123909
0.042544,0.120084
0.042451,0.113833
0.042525,0.110023
0.042485,0.107960
0.042475,0.105817
0.042539,0.106379
0.042478,0.106532
0.042488,0.108674
0.042488,0.108674
0.042502,0.105027
0.042520,0.102097
0.042389,0.100242
0.042517,0.101383
0.042496,0.103599
0.042496,0.103599
0.042532,0.104952
0.042509,0.106455
0.042515,0.107883
0.042444,0.112404
0.042499,0.117319
0.042529,0.117235
0.042495,0.116605
0.042542,0.113588
0.042464,0.110181
0.042475,0.105817
0.042499,0.104313
0.042489,0.102170
0.042559,0.096957
0.042545,0.093388
0.042492,0.087734
0.042536,0.091244
0.042501,0.089880
0.042534,0.090530
0.042506,0.091310
0.042481,0.092806
0.042548,0.094102
0.042526,0.096312
0.042474,0.098596
0.042462,0.102958
0.042499,0.104313
0.042536,0.105666
0.042414,0.105969
0.042432,0.103032
0.042496,0.103599
0.042502,0.097811
0.042496,0.096382
0.042493,0.095667
0.042473,0.090660
0.042523,0.095598
0.042490,0.094952
0.042459,0.095020
0.042526,0.096312
0.042478,0.092091
0.042512,0.092740
0.042517,0.094169
0.042462,0.095735
0.042496,0.096382
0.042517,0.094169
0.042471,0.097881
0.042477,0.099311
0.042505,0.098526
0.042517,0.101383
0.042541,0.099883
0.042511,0.099954
0.042523,0.095598
0.042468,0.097166
0.042523,0.095598
0.042542,0.092673
0.042445,0.091441
0.042465,0.088513
0.042474,0.082724
0.042528,0.080459
0.042532,0.072534
0.042542,0.065327
0.042464,0.058967
0.042552,0.057408
0.042469,0.061119
0.042504,0.062508
0.042507,0.063941
0.042528,0.071103
0.042541,0.075396
0.042530,0.081175
0.042505,0.082664
0.042479,0.084155
0.042517,0.086241
0.042520,0.086956
0.042498,0.089165
0.042509,0.092025
0.042536,0.091244
0.042551,0.094816
0.042481,0.092806
0.042532,0.097741
0.042435,0.096520
0.042526,0.096312
0.042487,0.094237
0.042476,0.091375
0.042515,0.085526
0.042455,0.076992
0.042509,0.074735
0.042519,0.068239
0.042517,0.067523
0.042481,0.065421
0.042485,0.066855
0.042519,0.068239
0.042563,0.072482
0.042478,0.074788
0.042448,0.074842
0.042446,0.074125
0.042504,0.073303
0.042530,0.071819
0.042502,0.072586
0.042452,0.076276
0.042523,0.079029
0.042497,0.080517
0.042523,0.079029
0.042488,0.077653
0.042480,0.075505
0.042563,0.072482
0.042463,0.069771
0.042483,0.066138
0.042542,0.065327
0.042515,0.066807
0.042507,0.063941
0.042538,0.063896
0.042483,0.066138
0.042522,0.068955
0.042483,0.066138
0.042495,0.070438
0.042532,0.072534
0.042530,0.071819
0.042498,0.071154
0.042474,0.073355
0.042589,0.071001
0.042471,0.072639
0.042476,0.074072
0.042488,0.077653
0.042490,0.078369
0.042533,0.081890
0.042517,0.086241
0.042528,0.089101
0.042473,0.090660
0.042561,0.089751
0.042459,0.087081
0.042472,0.082007
0.042490,0.078369
0.042506,0.074019
0.042485,0.066855
0.042572,0.065281
0.042475,0.063270
0.042498,0.060358
0.042579,0.055936
0.042479,0.052470
0.042569,0.051641
0.042535,0.050245
0.042534,0.049528
0.042508,0.051715
0.042572,0.053073
0.042492,0.058208
0.042534,0.062464
0.042524,0.069671
0.042537,0.073966
0.042520,0.078313
0.042563,0.081831
0.042454,0.085649
0.042470,0.089944
0.042470,0.089944
0.042501,0.089880
0.042507,0.083380
0.042528,0.080459
0.042452,0.076276
0.042504,0.073303
0.042582,0.068856
0.042479,0.064704
0.042475,0.063270
0.042445,0.063316
0.042394,0.066999
0.042517,0.067523
0.042542,0.065327
0.042519,0.068239
0.042493,0.069721
0.042504,0.073303
0.042450,0.075559
0.042516,0.076882
0.042518,0.077598
0.042457,0.077709
0.042556,0.079687
0.042469,0.081291
0.042467,0.080575
0.042502,0.081949
0.042528,0.080459
0.042505,0.082664
0.042439,0.081350
0.042497,0.080517
0.042495,0.079801
0.042467,0.080575
0.042535,0.082605
0.042477,0.083440
0.042479,0.084155
0.042444,0.082783
0.042500,0.081233
0.042492,0.079085
0.042459,0.078426
0.042476,0.074072
0.042441,0.072691
0.042535,0.073250
0.042506,0.074019
0.042462,0.079142
0.042452,0.076276
0.042485,0.076937
0.042548,0.077542
0.042479,0.084155
0.042492,0.087734
0.042462,0.087797
0.042448,0.092157
0.042496,0.096382
0.042505,0.098526
0.042423,0.100886
0.042483,0.100741
0.042468,0.097166
0.042368,0.095225
0.042451,0.092873
0.042437,0.089293
0.042437,0.089293
0.042451,0.084932
0.042474,0.082724
0.042472,0.082007
0.042444,0.082783
0.042391,0.085054
0.042449,0.084216
0.042426,0.086427
0.042498,0.089165
0.042418,0.092223
0.042448,0.092157
0.042470,0.089944
0.042442,0.090725
0.042462,0.087797
0.042495,0.088449
0.042418,0.092223
0.042418,0.092223
0.042454,0.093589
0.042454,0.093589
0.042426,0.094372
0.042405,0.096589
0.042462,0.095735
0.042410,0.098022
0.042483,0.100741
0.042450,0.100098
0.042502,0.105027
0.042461,0.109467
0.042485,0.114465
0.042435,0.116773
0.042442,0.118201
0.042458,0.115261
0.042437,0.110975
0.042448,0.106608
0.042441,0.105178
0.042426,0.101601
0.042413,0.098738
0.042468,0.097166
0.042478,0.092091
0.042429,0.095088
0.042435,0.096520
0.042468,0.097166
0.042508,0.099240
0.042471,0.097881
0.042402,0.103106
0.042441,0.105178
0.042427,0.108830
0.042528,0.110736
0.042464,0.110181
0.042437,0.110975
0.042478,0.113037
0.042481,0.113751
0.042485,0.114465
0.042533,0.117947
0.042457,0.121056
0.042449,0.125425
0.042434,0.128369
0.042424,0.132029
0.042480,0.131127
0.042438,0.129082
0.042468,0.128990
0.042494,0.128185
0.042408,0.129175
0.042385,0.130696
0.042446,0.130508
0.042476,0.130415
0.042434,0.128369
0.042464,0.128277
0.042498,0.128898
0.042453,0.126138
0.042441,0.123998
0.042449,0.125425
0.042479,0.125335
0.042426,0.126942
0.042456,0.126851
0.042445,0.124712
0.042479,0.125335
0.042528,0.123020
0.042445,0.124712
0.042449,0.125425
0.042412,0.129889
0.042424,0.132029
0.042526,0.133879
0.042470,0.134783
0.042491,0.138342
0.042555,0.138854
0.042473,0.140576
0.042512,0.141897
0.042499,0.144842
0.042457,0.147895
0.042466,0.149316
0.042449,0.151556
0.042445,0.150845
0.042517,0.147683
0.042478,0.146368
0.042443,0.145761
0.042469,0.139865
0.042465,0.139153
0.042443,0.140677
0.042482,0.141999
0.042443,0.140677
0.042435,0.139253
0.042439,0.139965
0.042426,0.142914
0.042504,0.145553
0.042457,0.147895
0.042475,0.150737
0.042445,0.150845
0.042475,0.150737
0.042493,0.153578
0.042431,0.158172
0.042386,0.160532
0.042476,0.164558
0.042425,0.166213
0.042516,0.165857
0.042481,0.165267
0.042471,0.163849
0.042476,0.160188
0.042457,0.157349
0.042468,0.154398
0.042459,0.152977
0.042459,0.152977
0.042470,0.150027
0.042493,0.153578
0.042512,0.156415
0.042431,0.158172
0.042421,0.161127
0.042446,0.160302
0.042430,0.166922
0.042511,0.169515
0.042487,0.174714
0.042487,0.174714
0.042503,0.176835
0.042482,0.174006
0.042381,0.172962
0.042468,0.176254
0.042512,0.173882
0.042461,0.171175
0.042516,0.165857
0.042415,0.164794
0.042541,0.160667
0.042527,0.158542
0.042510,0.151339
0.042496,0.149210
0.042470,0.150027
0.042484,0.152158
0.042473,0.155108
0.042447,0.155929
0.042536,0.159959
0.042426,0.161837
0.042460,0.166803
0.042477,0.173299
0.042417,0.173547
0.042479,0.177669
0.042441,0.180754
0.042528,0.184025
0.042461,0.187246
0.042442,0.188793
0.042455,0.186540
0.042517,0.182614
0.042490,0.179083
0.042528,0.176002
0.042537,0.173051
0.042442,0.172714
0.042507,0.173175
0.042412,0.172838
0.042482,0.174006
0.042442,0.172714
0.042501,0.168100
0.042471,0.168220
0.042416,0.169170
0.042461,0.171175
0.042521,0.170930
0.042426,0.170589
0.042396,0.170711
0.042451,0.169758
0.042370,0.167162
0.042466,0.167512
0.042526,0.167272
0.042455,0.166094
0.042491,0.166684
0.042446,0.169049
0.042412,0.172838
0.042431,0.171297
0.042396,0.170711
0.042472,0.172591
0.042507,0.173175
0.042436,0.172006
0.042486,0.170345
0.042441,0.168341
0.042440,0.163967
0.042501,0.163732
0.042471,0.159478
0.042426,0.161837
0.042461,0.162431
0.042415,0.164794
0.042481,0.169637
0.042446,0.169049
0.042391,0.170001
0.042370,0.167162
0.042466,0.167512
0.042450,0.165385
0.042420,0.165503
0.042471,0.168220
0.042410,0.164084
0.042562,0.159137
0.042446,0.160302
0.042387,0.156153
0.042471,0.159478
0.042411,0.159707
0.042492,0.157946
0.042421,0.161127
0.042486,0.161606
0.042416,0.160417
0.042476,0.160188
0.042381,0.159821
0.042421,0.161127
0.042511,0.160782
0.042426,0.161837
0.042430,0.162547
0.042536,0.159959
0.042447,0.155929
0.042398,0.153197
0.042457,0.147895
0.042482,0.147078
0.042387,0.146683
0.042387,0.146683
0.042496,0.149210
0.042461,0.148606
0.042396,0.148107
0.042469,0.144946
0.042400,0.138640
0.042495,0.139053
0.042418,0.136403
0.042456,0.137729
0.042440,0.134880
0.042458,0.132647
0.042450,0.131221
0.042389,0.131410
0.042389,0.131410
0.042436,0.134167
0.042508,0.136110
0.042396,0.137927
0.042452,0.137017
0.042400,0.138640
0.042439,0.139965
0.042482,0.141999
0.042421,0.142202
0.042400,0.143729
0.042421,0.142202
0.042391,0.142304
0.042473,0.140576
0.042432,0.133455
0.042419,0.131315
0.042373,0.128554
0.042426,0.126942
0.042438,0.129082
0.042487,0.126761
0.042434,0.128369
0.042424,0.132029
