frame_size = 2000,  actual_sampling_rate/(S/sec) = 200000.000000, carrier/Hz = 19999999.9721 
amplitude,phase/rad
0.043650,0.067870
0.043705,0.065686
0.043659,0.060151
0.043708,0.055189
0.043700,0.051702
0.043695,0.049610
0.043688,0.046121
0.043628,0.046884
0.043663,0.048946
0.043637,0.051076
0.043698,0.051005
0.043669,0.051738
0.043732,0.052363
0.043708,0.055189
0.043686,0.058715
0.043747,0.058633
0.043709,0.055886
0.043608,0.051811
0.043724,0.048878
0.043631,0.048282
0.043722,0.048181
0.043682,0.043330
0.043681,0.042631
0.043653,0.044058
0.043589,0.042721
0.043680,0.041933
0.043676,0.039839
0.043702,0.037020
0.043641,0.037072
0.043580,0.037124
0.043694,0.032134
0.043718,0.026530
0.043686,0.025850
0.043685,0.024454
0.043627,0.027285
0.043624,0.024488
0.043685,0.024454
0.043653,0.023073
0.043652,0.022374
0.043685,0.024454
0.043656,0.025868
0.043689,0.027945
0.043604,0.032901
0.043729,0.034902
0.043676,0.039839
0.043644,0.039168
0.043611,0.037797
0.043669,0.035649
0.043665,0.032855
0.043632,0.031480
0.043630,0.029383
0.043594,0.025205
0.043685,0.024454
0.043656,0.025868
0.043627,0.027285
0.043656,0.025868
0.043685,0.024454
0.043594,0.025205
0.043682,0.021660
0.043682,0.021660
0.043619,0.018892
0.043616,0.015394
0.043646,0.014684
0.043613,0.010496
0.043613,0.010496
0.043674,0.010482
0.043674,0.009084
0.043613,0.009797
0.043644,0.011188
0.043676,0.013277
0.043709,0.018154
0.043592,0.023105
0.043626,0.026586
0.043630,0.029383
0.043666,0.033554
0.043664,0.032157
0.043633,0.032179
0.043695,0.032832
0.043600,0.030103
0.043633,0.032179
0.043658,0.027965
0.043659,0.028663
0.043626,0.026586
0.043683,0.023057
0.043650,0.019578
0.043677,0.015373
0.043615,0.013995
0.043706,0.012569
0.043644,0.011888
0.043648,0.018180
0.043711,0.020249
0.043651,0.021675
0.043622,0.022390
0.043657,0.026567
0.043627,0.027285
0.043662,0.030760
0.043635,0.033577
0.043602,0.031502
0.043695,0.032832
0.043660,0.029362
0.043598,0.028704
0.043656,0.025868
0.043622,0.023089
0.043624,0.024488
0.043621,0.021690
0.043681,0.020961
0.043679,0.018167
0.043683,0.023057
0.043653,0.023073
0.043625,0.025187
0.043659,0.028663
0.043694,0.032134
0.043611,0.037797
0.043614,0.039196
0.043681,0.042631
0.043657,0.046153
0.043633,0.048980
0.043637,0.051076
0.043668,0.051040
0.043633,0.048980
0.043631,0.048282
0.043689,0.046819
0.043649,0.041963
0.043642,0.037771
0.043664,0.032157
0.043662,0.030760
0.043630,0.029383
0.043656,0.025868
0.043597,0.028004
0.043600,0.030103
0.043634,0.032878
0.043671,0.037046
0.043607,0.035000
0.043638,0.035674
0.043640,0.036373
0.043642,0.037771
0.043677,0.040537
0.043636,0.050378
0.043650,0.056662
0.043693,0.061504
0.043687,0.069914
0.043611,0.074947
0.043639,0.074197
0.043670,0.074146
0.043602,0.072155
0.043618,0.067220
0.043669,0.063639
0.043722,0.060764
0.043586,0.055343
0.043652,0.057360
0.043654,0.058058
0.043688,0.059412
0.043629,0.060193
0.043663,0.061547
0.043608,0.063728
0.043636,0.062986
0.043606,0.063030
0.043579,0.064472
0.043669,0.063639
0.043612,0.065125
0.043650,0.067870
0.043626,0.070012
0.043637,0.073500
0.043691,0.080415
0.043620,0.086163
0.043545,0.090533
0.043686,0.095150
0.043643,0.099460
0.043622,0.101618
0.043644,0.106487
0.043729,0.104877
0.043568,0.103154
0.043643,0.099460
0.043678,0.093064
0.043666,0.090280
