frame_size = 2000,  actual_sampling_rate/(S/sec) = 200000.000000, carrier/Hz = 19999999.9721 
amplitude,phase/rad
0.042882,-2.321968
0.042862,-2.321448
0.042903,-2.322488
0.042860,-2.322454
0.042859,-2.323461
0.042816,-2.323428
0.042900,-2.324499
0.042860,-2.322454
0.042878,-2.324986
0.042834,-2.325962
0.042835,-2.324955
0.042857,-2.324467
0.042856,-2.325474
0.042899,-2.325505
0.042835,-2.324955
0.042856,-2.325474
0.042899,-2.325505
0.042878,-2.324986
0.042855,-2.326480
0.042876,-2.326998
0.042940,-2.327545
0.042940,-2.327545
0.042857,-2.324467
0.042895,-2.328522
0.042897,-2.327516
0.042830,-2.328983
0.042916,-2.329038
0.042876,-2.326998
0.042852,-2.328494
0.042914,-2.331049
0.042918,-2.328033
0.042915,-2.330044
0.042936,-2.330559
0.042915,-2.330044
0.042829,-2.329991
0.042851,-2.329501
0.042871,-2.331024
0.042872,-2.330017
0.042936,-2.330559
0.042893,-2.330533
0.042935,-2.331564
0.042849,-2.331514
0.042871,-2.331024
0.042933,-2.333574
0.042850,-2.330507
0.042915,-2.330044
0.042891,-2.332545
0.042956,-2.332079
0.042870,-2.332030
0.042891,-2.332545
0.042934,-2.332569
0.042871,-2.331024
0.042911,-2.334065
0.042954,-2.334088
0.042913,-2.332054
0.042888,-2.335563
0.042891,-2.332545
0.042890,-2.333551
0.042955,-2.333083
0.042933,-2.333574
0.042868,-2.334043
0.042889,-2.334557
0.042932,-2.334579
0.042910,-2.335071
0.042910,-2.335071
0.042913,-2.332054
0.042911,-2.334065
0.042866,-2.336056
0.042910,-2.335071
0.042911,-2.334065
0.042954,-2.334088
0.042997,-2.334110
0.042932,-2.334579
0.042973,-2.336609
0.042931,-2.335584
0.042888,-2.335563
0.042953,-2.335092
0.042889,-2.334557
0.042888,-2.335563
0.042931,-2.335584
0.042867,-2.335050
0.042910,-2.335071
0.042931,-2.335584
0.042953,-2.335092
0.042932,-2.334579
0.042932,-2.334579
0.042910,-2.335071
0.042889,-2.334557
0.042953,-2.335092
0.042910,-2.335071
0.042911,-2.334065
0.042911,-2.334065
0.042953,-2.335092
0.042932,-2.334579
0.042911,-2.334065
0.042932,-2.334579
0.042868,-2.334043
0.042933,-2.333574
0.042913,-2.332054
0.042847,-2.333528
0.042891,-2.332545
0.042933,-2.333574
0.042955,-2.333083
0.042891,-2.332545
0.042955,-2.333083
0.042978,-2.331589
0.042871,-2.331024
0.042935,-2.331564
0.042893,-2.330533
0.042892,-2.331539
0.042958,-2.330070
0.042851,-2.329501
0.042958,-2.330070
0.042958,-2.330070
0.042959,-2.329065
0.042916,-2.329038
0.042916,-2.329038
0.042853,-2.327487
0.042938,-2.328549
0.042940,-2.327545
0.042920,-2.326023
0.042855,-2.326480
0.042920,-2.326023
0.042942,-2.325535
0.042855,-2.326480
0.042920,-2.326023
0.042878,-2.324986
0.042926,-2.322003
0.042900,-2.324499
0.042923,-2.324012
0.042882,-2.321968
0.042859,-2.323461
0.042969,-2.322037
0.042886,-2.319957
0.042878,-2.324986
0.042906,-2.320477
0.042866,-2.318429
0.042839,-2.321934
0.042887,-2.318951
0.042844,-2.318913
0.042842,-2.319920
0.042802,-2.317868
0.042909,-2.318467
0.042823,-2.318391
0.042868,-2.317423
0.042890,-2.316940
0.042873,-2.314405
0.042958,-2.315493
0.042892,-2.315934
0.042896,-2.313924
0.042828,-2.315370
0.042939,-2.313966
0.042853,-2.313881
0.042856,-2.311869
0.042873,-2.314405
0.042830,-2.314363
0.042809,-2.313838
0.042899,-2.311913
0.042858,-2.310863
0.042877,-2.312394
0.042901,-2.310908
0.042858,-2.310863
0.042838,-2.310337
0.042838,-2.310337
0.042907,-2.307894
0.042844,-2.307318
0.042862,-2.308851
0.042864,-2.307845
0.042907,-2.307894
0.042909,-2.306889
0.042866,-2.306839
0.042866,-2.306839
0.042869,-2.305834
0.042912,-2.305885
0.042871,-2.304828
0.042889,-2.306362
0.042871,-2.304828
0.042828,-2.304777
0.042875,-2.302818
0.042832,-2.302764
0.042875,-2.302818
0.042878,-2.301813
0.042857,-2.301283
0.042875,-2.302818
0.042862,-2.299272
0.042903,-2.300333
0.042880,-2.300808
0.042819,-2.299214
0.042887,-2.297793
0.042778,-2.298150
0.042908,-2.298325
0.042865,-2.298266
0.042781,-2.297142
0.042890,-2.296789
0.042849,-2.295723
0.042847,-2.296729
0.042872,-2.295251
0.042829,-2.295190
0.042895,-2.294780
0.042895,-2.294780
0.042855,-2.293713
0.042860,-2.291703
0.042837,-2.292173
0.042898,-2.293776
0.042926,-2.291298
0.042878,-2.293242
0.042797,-2.291102
0.042860,-2.291703
0.042860,-2.291703
0.042866,-2.289693
0.042837,-2.292173
0.042820,-2.290632
0.042846,-2.289157
0.042889,-2.289225
0.042826,-2.288621
0.042869,-2.288689
0.042872,-2.287684
0.042806,-2.288084
0.042852,-2.287147
0.042835,-2.285605
0.042815,-2.285067
0.042898,-2.286213
