frame_size = 2000,  actual_sampling_rate/(S/sec) = 200000.000000, carrier/Hz = 19999999.9721 
amplitude,phase/rad
0.046291,-0.246418
0.046365,-0.244659
0.046372,-0.245298
0.046291,-0.240981
0.046217,-0.240014
0.046306,-0.242261
0.046254,-0.240498
0.046328,-0.241464
0.046232,-0.241296
0.046298,-0.244339
0.046372,-0.245298
0.046306,-0.244979
0.046306,-0.239544
0.046323,-0.235391
0.046273,-0.230902
0.046317,-0.223243
0.046296,-0.221314
0.046323,-0.217811
0.046267,-0.215378
0.046326,-0.215096
0.046243,-0.216164
0.046256,-0.217452
0.046320,-0.214453
0.046303,-0.215881
0.046281,-0.210587
0.046234,-0.212154
0.046317,-0.211093
0.046345,-0.207598
0.046314,-0.204374
0.046260,-0.201924
0.046343,-0.200883
0.046301,-0.199722
0.046325,-0.198946
0.046331,-0.199592
0.046295,-0.199076
0.046313,-0.194294
0.046313,-0.194294
0.046283,-0.194421
0.046259,-0.195196
0.046307,-0.193647
0.046319,-0.194940
0.046337,-0.193521
0.046284,-0.191059
0.046323,-0.184862
0.046303,-0.178910
0.046306,-0.175550
0.046280,-0.172304
0.046319,-0.169481
0.046349,-0.165365
0.046284,-0.160921
0.046309,-0.160165
0.046344,-0.160710
0.046295,-0.158213
0.046350,-0.157355
0.046320,-0.157458
0.046319,-0.161466
0.046294,-0.166232
0.046299,-0.170892
0.046280,-0.172304
0.046255,-0.173067
0.046306,-0.175550
0.046303,-0.178910
0.046325,-0.181503
0.046319,-0.180855
0.046303,-0.178910
0.046241,-0.175131
0.046365,-0.171317
0.046294,-0.166232
0.046349,-0.161360
0.046341,-0.156054
0.046294,-0.149542
0.046280,-0.142923
0.046371,-0.137988
0.046338,-0.132769
0.046306,-0.127543
0.046268,-0.126319
0.046386,-0.130639
0.046296,-0.130896
0.046314,-0.128850
0.046288,-0.129589
0.046219,-0.128450
0.046318,-0.129504
0.046269,-0.131636
0.046316,-0.134163
0.046354,-0.135379
0.046380,-0.134639
0.046336,-0.137426
0.046375,-0.138640
0.046315,-0.138822
0.046297,-0.140872
0.046366,-0.141990
0.046323,-0.140127
0.046371,-0.142642
0.046358,-0.140687
0.046328,-0.136121
0.046277,-0.132944
0.046273,-0.132290
0.046397,-0.127292
0.046329,-0.120842
0.046361,-0.115455
0.046276,-0.111021
0.046350,-0.107531
0.046307,-0.104980
0.046371,-0.105497
0.046374,-0.106151
0.046354,-0.108185
0.046310,-0.111603
0.046327,-0.114877
