frame_size = 2000,  actual_sampling_rate/(S/sec) = 200000.000000, carrier/Hz = 19999999.9721 
amplitude,phase/rad
0.033799,-1.828258
0.033836,-1.828900
0.033844,-1.829772
0.033868,-1.832385
0.033876,-1.833256
0.033905,-1.833022
0.033900,-1.835864
0.033916,-1.837601
0.033878,-1.836969
0.033857,-1.838076
0.033873,-1.839814
0.033847,-1.843770
0.033839,-1.842902
0.033901,-1.846128
0.033876,-1.843527
0.033805,-1.845996
0.033809,-1.849716
0.033867,-1.849220
0.033863,-1.852067
0.033872,-1.852933
0.033880,-1.853798
0.033868,-1.855780
0.033801,-1.855421
0.033923,-1.858117
0.033882,-1.860355
0.033932,-1.858980
0.033882,-1.860355
0.033853,-1.860613
0.033917,-1.863804
0.033850,-1.863462
0.033868,-1.865188
0.033856,-1.867175
0.033894,-1.867773
0.033856,-1.867175
0.033910,-1.872339
0.033901,-1.871479
0.033919,-1.873198
0.033872,-1.871746
0.033861,-1.873735
0.033859,-1.876585
0.033985,-1.876360
0.033878,-1.878303
0.033858,-1.879435
0.033936,-1.877758
0.033876,-1.881151
0.033818,-1.881703
0.033924,-1.882590
0.033846,-1.884278
0.033865,-1.885992
0.033942,-1.887145
0.033894,-1.885713
0.033904,-1.886569
0.033903,-1.889416
0.033865,-1.888842
0.033922,-1.891124
0.033893,-1.891408
0.033913,-1.893116
0.033913,-1.893116
0.033913,-1.893116
0.033903,-1.895109
0.033923,-1.896814
0.033952,-1.896526
0.033874,-1.895396
0.033894,-1.899950
0.033846,-1.901386
0.033885,-1.899098
0.033875,-1.901094
0.033943,-1.901361
0.033895,-1.902797
0.033915,-1.904499
0.033896,-1.905644
0.033915,-1.904499
0.033819,-1.904533
0.033993,-1.905607
0.033896,-1.905644
0.033888,-1.907641
0.033898,-1.908491
0.033916,-1.907344
0.033898,-1.908491
0.033860,-1.910789
0.033879,-1.909639
0.033879,-1.909639
0.033871,-1.911638
0.033957,-1.910737
0.033881,-1.912487
0.033891,-1.913336
0.033834,-1.913942
0.033883,-1.915335
0.033899,-1.911337
0.033891,-1.913336
0.033949,-1.912732
0.033852,-1.912789
0.033883,-1.915335
0.033910,-1.912186
0.033893,-1.916182
0.033912,-1.915031
0.033901,-1.914184
0.033912,-1.915031
0.033930,-1.913881
0.033854,-1.915639
0.033893,-1.916182
0.033865,-1.916488
0.033883,-1.915335
0.033883,-1.915335
0.033883,-1.915335
0.033883,-1.915335
0.033910,-1.912186
0.033901,-1.914184
0.033901,-1.914184
0.033930,-1.913881
0.033920,-1.913033
0.033842,-1.911940
0.033920,-1.913033
0.033938,-1.911885
0.033862,-1.913638
0.033881,-1.912487
0.033899,-1.911337
0.033928,-1.911037
0.033918,-1.910189
0.033908,-1.909340
0.033898,-1.908491
0.033918,-1.910189
0.033908,-1.909340
0.033888,-1.907641
0.033898,-1.908491
0.033906,-1.906494
0.033916,-1.907344
0.033876,-1.903942
0.033886,-1.904793
0.033924,-1.902504
0.033866,-1.903091
0.033829,-1.905385
0.033934,-1.903354
0.033865,-1.900241
0.033914,-1.901653
0.033817,-1.898825
0.033865,-1.897392
0.033913,-1.898807
0.033903,-1.895109
0.033865,-1.897392
0.033884,-1.896250
0.033923,-1.896814
0.033893,-1.894255
0.033903,-1.892262
0.033864,-1.891692
0.033893,-1.891408
0.033865,-1.888842
0.033884,-1.887705
0.033884,-1.887705
0.033913,-1.887425
0.033904,-1.886569
0.033865,-1.885992
0.033933,-1.886290
0.033991,-1.885733
0.033876,-1.881151
0.033887,-1.879161
0.033905,-1.880876
0.033858,-1.879435
0.033887,-1.879161
0.033879,-1.875455
0.033937,-1.874915
0.033927,-1.876901
0.033901,-1.871479
0.033910,-1.872339
0.033921,-1.870354
0.033892,-1.870619
0.033856,-1.867175
0.033906,-1.865788
0.033944,-1.866387
0.033926,-1.864666
0.034005,-1.863027
0.033929,-1.861822
0.033862,-1.861476
0.033932,-1.858980
0.033952,-1.857862
0.033885,-1.857509
0.033897,-1.855527
0.033918,-1.854410
0.033884,-1.850952
0.033884,-1.850952
0.033972,-1.850207
0.033926,-1.848725
0.033863,-1.845506
0.033901,-1.846128
0.033863,-1.845506
0.033927,-1.842177
0.033919,-1.841310
0.033983,-1.837994
0.033983,-1.837994
0.033870,-1.836100
0.033876,-1.833256
0.033905,-1.833022
0.033927,-1.831920
0.033858,-1.827799
0.033866,-1.828670
0.033917,-1.827341
0.033894,-1.824729
0.033886,-1.823857
0.033893,-1.821016
0.033886,-1.820144
0.033930,-1.817956
0.033922,-1.817084
0.033863,-1.813808
0.033952,-1.813159
0.033922,-1.813375
0.033886,-1.809004
0.033879,-1.808128
0.033872,-1.807252
0.033850,-1.804623
0.033925,-1.802248
0.033896,-1.802454
0.033868,-1.798946
0.033943,-1.796584
0.033937,-1.795708
0.033864,-1.794353
0.033946,-1.792878
0.033949,-1.789173
0.033860,-1.789759
0.033883,-1.788684
0.033966,-1.787224
0.033910,-1.783901
0.033946,-1.784590
0.033927,-1.781952
0.033921,-1.781073
0.033872,-1.778617
0.033895,-1.777551
0.033883,-1.775788
0.033870,-1.774023
0.033936,-1.769956
0.033978,-1.771539
0.033894,-1.768368
0.033864,-1.768545
0.033894,-1.763777
0.033948,-1.762550
0.033912,-1.761838
0.033925,-1.759018
0.033907,-1.760955
0.033854,-1.757584
0.033938,-1.756200
0.033897,-1.754596
0.033957,-1.754267
0.033856,-1.752988
0.033924,-1.748960
0.033924,-1.748960
0.033933,-1.745260
0.033908,-1.746303
0.033957,-1.744219
0.033907,-1.740828
0.033876,-1.740981
0.033901,-1.739941
0.033856,-1.737427
0.033856,-1.737427
0.033886,-1.737278
0.033871,-1.734612
0.033896,-1.733577
0.033896,-1.733577
0.033921,-1.732543
0.033937,-1.729736
0.033872,-1.729131
0.033837,-1.728383
0.033874,-1.723651
