frame_size = 2000,  actual_sampling_rate/(S/sec) = 200000.000000, carrier/Hz = 19999999.9721 
amplitude,phase/rad
0.043760,-1.331399
0.043760,-1.331399
0.043746,-1.332755
0.043776,-1.335794
0.043806,-1.335956
0.043732,-1.336988
0.043783,-1.335116
0.043820,-1.334601
0.043761,-1.334275
0.043775,-1.332919
0.043723,-1.331912
0.043775,-1.330045
0.043730,-1.331234
0.043738,-1.333433
0.043804,-1.330211
0.043685,-1.326665
0.043797,-1.319396
0.043753,-1.317697
0.043724,-1.317523
0.043819,-1.320243
0.043715,-1.321077
0.043768,-1.319222
0.043753,-1.317697
0.043783,-1.317872
0.043738,-1.319048
0.043753,-1.320573
0.043774,-1.324296
0.043722,-1.323278
0.043723,-1.329034
0.043804,-1.330211
0.043730,-1.331234
0.043760,-1.328524
0.043752,-1.326325
0.043715,-1.323955
0.043775,-1.321421
0.043753,-1.317697
0.043739,-1.316172
0.043762,-1.314147
0.043753,-1.317697
0.043783,-1.317872
0.043775,-1.318547
0.043775,-1.318547
0.043798,-1.316523
0.043755,-1.314822
0.043786,-1.312125
0.043727,-1.311767
0.043782,-1.307051
0.043782,-1.307051
0.043847,-1.309611
0.043801,-1.310777
0.043748,-1.312620
0.043815,-1.312303
0.043854,-1.308939
0.043811,-1.307232
0.043744,-1.307542
0.043798,-1.305705
0.043806,-1.305033
0.043792,-1.303505
0.043792,-1.303505
0.043809,-1.302161
0.043720,-1.301606
0.043732,-1.298056
0.043774,-1.299775
0.043801,-1.302833
0.043846,-1.301675
0.043734,-1.303137
0.043760,-1.306196
0.043801,-1.302833
0.043758,-1.301119
0.043753,-1.298916
0.043807,-1.297090
0.043757,-1.296041
0.043760,-1.293167
0.043765,-1.290294
0.043787,-1.286082
0.043762,-1.283013
0.043751,-1.281478
0.043786,-1.278805
0.043818,-1.281207
0.043768,-1.280141
0.043830,-1.282741
0.043816,-1.286278
0.043790,-1.288285
0.043828,-1.287810
0.043782,-1.288954
0.043823,-1.290679
0.043811,-1.294219
0.043727,-1.295852
0.043807,-1.292018
0.043807,-1.286946
0.043789,-1.281008
0.043812,-1.276804
0.043825,-1.271069
0.043812,-1.267330
0.043800,-1.263589
0.043742,-1.263167
0.043781,-1.264917
0.043820,-1.264463
0.043765,-1.268452
0.043812,-1.267330
0.043801,-1.265792
0.043800,-1.263589
0.043750,-1.260296
0.043818,-1.262261
0.043809,-1.262925
0.043847,-1.262472
0.043760,-1.261837
0.043798,-1.261385
0.043829,-1.263799
0.043810,-1.265127
0.043800,-1.263589
0.043760,-1.261837
0.043767,-1.256763
0.043777,-1.256100
0.043815,-1.253451
0.043766,-1.250148
0.043815,-1.244641
0.043748,-1.242648
0.043749,-1.238237
0.043771,-1.234714
0.043743,-1.232278
0.043708,-1.228289
0.043807,-1.226132
0.043835,-1.226367
0.043819,-1.223275
0.043768,-1.226553
0.043815,-1.227679
0.043782,-1.231852
0.043828,-1.235173
0.043807,-1.238691
0.043826,-1.239577
0.043806,-1.243097
0.043777,-1.242873
0.043834,-1.243321
0.043776,-1.245078
0.043806,-1.240894
0.043758,-1.239783
0.043818,-1.235831
0.043852,-1.229458
0.043772,-1.222144
0.043864,-1.218459
0.043788,-1.211128
0.043792,-1.208926
0.043835,-1.206322
0.043782,-1.203622
0.043833,-1.202573
0.043785,-1.197668
0.043808,-1.196370
0.043847,-1.195977
0.043830,-1.195074
0.043808,-1.196370
0.043819,-1.195722
0.043752,-1.199616
0.043811,-1.203873
0.043838,-1.210070
0.043763,-1.214637
0.043778,-1.217737
0.043757,-1.219046
0.043804,-1.220180
0.043817,-1.217324
0.043767,-1.212434
0.043803,-1.208275
0.043743,-1.204023
0.043826,-1.201023
0.043803,-1.198570
0.043807,-1.192619
0.043841,-1.190678
0.043790,-1.187960
0.043746,-1.183035
0.043814,-1.182917
0.043764,-1.180189
0.043794,-1.176702
0.043737,-1.176166
0.043850,-1.177237
0.043832,-1.180076
0.043809,-1.181364
0.043809,-1.181364
0.043792,-1.180455
0.043809,-1.181364
0.043837,-1.181628
0.043759,-1.178634
0.043773,-1.174235
0.043789,-1.175147
0.043721,-1.175253
0.043808,-1.172308
0.043860,-1.171295
0.043767,-1.167369
0.043779,-1.166728
0.043755,-1.168011
0.043847,-1.166636
0.043803,-1.165447
0.043796,-1.162336
0.043848,-1.161335
0.043808,-1.161697
0.043764,-1.160502
0.043740,-1.161782
0.043876,-1.161612
0.043796,-1.162336
0.043824,-1.162613
0.043791,-1.166088
0.043863,-1.167549
0.043835,-1.167276
0.043807,-1.167002
0.043823,-1.167916
0.043800,-1.169198
0.043823,-1.167916
0.043815,-1.164807
0.043808,-1.161697
0.043788,-1.159224
0.043844,-1.159781
0.043825,-1.157309
0.043778,-1.154554
0.043852,-1.150735
0.043840,-1.151370
0.043809,-1.149531
0.043828,-1.152006
0.043840,-1.151370
0.043871,-1.153208
0.043822,-1.155754
0.043719,-1.152430
0.043790,-1.153916
0.043871,-1.153208
0.043797,-1.150166
0.043847,-1.147625
0.043816,-1.145783
0.043894,-1.143536
0.043829,-1.145148
0.043776,-1.146131
0.043794,-1.148610
0.043875,-1.147911
0.043897,-1.145089
0.043829,-1.145148
0.043801,-1.144861
0.043826,-1.143593
0.043796,-1.141747
0.043849,-1.140770
0.043821,-1.140480
0.043849,-1.140770
0.043826,-1.143593
0.043852,-1.142326
0.043841,-1.144514
0.043841,-1.144514
0.043773,-1.144573
0.043847,-1.147625
0.043806,-1.147974
0.043927,-1.146929
0.043822,-1.148895
0.043843,-1.152925
0.043862,-1.155398
0.043853,-1.157589
0.043876,-1.161612
0.043816,-1.159503
0.043865,-1.156952
0.043850,-1.149180
0.043864,-1.141693
0.043794,-1.140189
0.043808,-1.129582
0.043875,-1.127992
0.043832,-1.125210
0.043914,-1.126108
0.043834,-1.128323
0.043797,-1.131770
0.043843,-1.136104
0.043917,-1.140718
0.043844,-1.146070
0.043933,-1.150033
0.043899,-1.153490
0.043893,-1.157231
0.043888,-1.160974
0.043827,-1.164167
0.043868,-1.163804
0.043883,-1.164717
0.043904,-1.161888
0.043865,-1.156952
0.043886,-1.154125
0.043875,-1.147911
0.043844,-1.146070
0.043892,-1.141982
0.043907,-1.142903
0.043892,-1.141982
0.043932,-1.141639
0.043882,-1.144169
0.043882,-1.144169
0.043890,-1.148830
0.043862,-1.148545
0.043847,-1.147625
0.043834,-1.148260
0.043905,-1.149749
0.043855,-1.152289
0.043909,-1.158147
0.043900,-1.160336
0.043860,-1.160697
0.043871,-1.165356
0.043863,-1.167549
0.043912,-1.170285
0.043876,-1.172206
0.043888,-1.171566
0.043832,-1.171024
0.043928,-1.165905
0.043871,-1.165356
0.043827,-1.164167
0.043880,-1.163165
0.043905,-1.156595
0.043918,-1.155959
0.043886,-1.154125
0.043893,-1.150384
0.043850,-1.149180
0.043946,-1.149399
0.043883,-1.152572
0.043921,-1.157511
0.043892,-1.162526
0.043916,-1.166543
0.043892,-1.167822
0.043908,-1.168734
0.043896,-1.169374
0.043980,-1.170187
0.043908,-1.168734
0.043920,-1.168094
0.043896,-1.169374
0.043904,-1.172476
0.043953,-1.175204
0.043843,-1.179432
0.043870,-1.183443
0.043886,-1.188095
0.043903,-1.192743
0.043926,-1.195193
0.043910,-1.198034
0.043939,-1.198287
0.043887,-1.195584
0.043932,-1.192999
0.043835,-1.189126
0.043927,-1.183968
0.043865,-1.181892
0.043900,-1.179962
0.043890,-1.176861
0.043907,-1.177770
0.043925,-1.174936
0.043921,-1.173386
0.043909,-1.174027
0.043822,-1.176969
0.043887,-1.184350
0.043943,-1.188613
0.043898,-1.194937
0.043848,-1.199725
0.043918,-1.203323
0.043864,-1.206570
0.043888,-1.209014
0.043931,-1.212351
0.043774,-1.213984
0.043878,-1.215608
0.043950,-1.219178
0.043882,-1.219352
0.043929,-1.220482
0.043872,-1.220005
0.043968,-1.220068
0.043878,-1.215608
0.043856,-1.210967
0.043881,-1.207467
0.043912,-1.201776
0.043888,-1.199329
0.043944,-1.196093
0.043920,-1.193645
0.043944,-1.196093
0.043944,-1.196093
0.043927,-1.198934
0.043907,-1.203972
0.043881,-1.207467
0.043938,-1.213895
0.043953,-1.216983
0.043929,-1.220482
0.043908,-1.221788
0.043870,-1.230346
0.043916,-1.233662
0.043914,-1.238057
0.043951,-1.242019
0.043999,-1.243123
0.043932,-1.241137
