frame_size = 2000,  actual_sampling_rate/(S/sec) = 200000.000000, carrier/Hz = 19999999.9721 
amplitude,phase/rad
0.042915,-0.609503
0.042948,-0.608106
0.042923,-0.608513
0.042965,-0.608689
0.042956,-0.607117
0.042965,-0.608689
0.042913,-0.606939
0.042905,-0.607929
0.042921,-0.605949
0.042911,-0.604375
0.042954,-0.604556
0.042928,-0.604960
0.042954,-0.604556
0.042961,-0.603568
0.042954,-0.604556
0.042911,-0.604375
0.042876,-0.603204
0.042919,-0.603386
0.042909,-0.601811
0.042909,-0.601811
0.042919,-0.603386
0.042884,-0.602214
0.042867,-0.601627
0.042883,-0.599648
0.042919,-0.603386
0.042960,-0.601007
0.042858,-0.600050
0.042892,-0.601225
0.042892,-0.601225
0.042892,-0.601225
0.042875,-0.600638
0.042943,-0.600421
0.042933,-0.598846
0.042858,-0.600050
0.042884,-0.602214
0.042833,-0.600453
0.042900,-0.600236
0.042833,-0.600453
0.042883,-0.599648
0.042917,-0.600822
0.042933,-0.598846
0.042892,-0.601225
0.042935,-0.601409
0.042883,-0.599648
0.042892,-0.601225
0.042933,-0.598846
0.042883,-0.599648
0.042917,-0.600822
0.042925,-0.599834
0.042933,-0.598846
0.042976,-0.599032
0.042833,-0.600453
0.042900,-0.600236
0.042866,-0.599061
0.042842,-0.602031
0.042883,-0.599648
0.042840,-0.599462
0.042823,-0.598874
0.042900,-0.600236
0.042917,-0.600822
0.042892,-0.601225
0.042867,-0.601627
0.042823,-0.598874
0.042842,-0.602031
0.042909,-0.601811
0.042935,-0.601409
0.042875,-0.600638
0.042891,-0.598659
0.042825,-0.601443
0.042935,-0.601409
0.042917,-0.600822
0.042851,-0.603608
0.042935,-0.601409
0.042892,-0.601225
0.042875,-0.600638
0.042902,-0.602800
0.042884,-0.602214
0.042834,-0.603021
0.042902,-0.602800
0.042927,-0.602397
0.042927,-0.602397
0.042876,-0.603204
0.042859,-0.602617
0.042851,-0.603608
0.042911,-0.604375
0.042876,-0.603204
0.042938,-0.606534
0.043006,-0.606308
0.042851,-0.603608
0.042928,-0.604960
0.042903,-0.605365
0.042963,-0.606129
0.042894,-0.603790
0.042921,-0.605949
0.042878,-0.605770
0.042888,-0.607345
0.042896,-0.606355
0.042896,-0.606355
0.042930,-0.607523
0.042903,-0.605365
0.042863,-0.607751
0.042898,-0.608919
0.042938,-0.606534
0.042938,-0.606534
0.042948,-0.608106
0.042973,-0.607701
0.042878,-0.605770
0.042913,-0.606939
0.042958,-0.609678
0.042915,-0.609503
0.042905,-0.607929
0.042880,-0.608335
0.042923,-0.608513
0.042958,-0.609678
0.042915,-0.609503
0.042880,-0.608335
0.042965,-0.608689
0.042940,-0.609096
0.042890,-0.609910
0.042958,-0.609678
0.042880,-0.608335
0.042888,-0.607345
0.042908,-0.610493
0.042846,-0.607166
0.042933,-0.610085
0.042915,-0.609503
0.042915,-0.609503
0.042865,-0.610318
0.042923,-0.608513
0.042923,-0.608513
0.042940,-0.609096
0.042898,-0.608919
0.042923,-0.608513
0.042913,-0.606939
0.042898,-0.608919
0.042948,-0.608106
0.042930,-0.607523
0.042973,-0.607701
0.042888,-0.607345
0.042905,-0.607929
0.042871,-0.606760
0.042903,-0.605365
0.042905,-0.607929
0.042911,-0.604375
0.043006,-0.606308
0.042903,-0.605365
0.042869,-0.604194
0.042878,-0.605770
0.042928,-0.604960
0.042936,-0.603971
0.042971,-0.605140
0.042886,-0.604780
0.042944,-0.602983
0.042902,-0.602800
0.042909,-0.601811
0.042909,-0.601811
0.042917,-0.600822
0.042952,-0.601995
0.042927,-0.602397
0.042960,-0.601007
0.042891,-0.598659
0.042925,-0.599834
0.042916,-0.598259
0.042900,-0.600236
0.042866,-0.599061
0.042975,-0.596472
0.042899,-0.597671
0.042907,-0.596683
0.042924,-0.597271
0.042941,-0.597858
0.042915,-0.595695
0.042949,-0.594309
0.042940,-0.595296
0.042914,-0.593131
0.042949,-0.594309
0.042889,-0.593528
0.042948,-0.591747
0.042914,-0.593131
0.042872,-0.592938
0.042931,-0.591157
0.042939,-0.590171
0.042863,-0.588792
0.042897,-0.589976
0.042888,-0.588397
0.042888,-0.588397
0.042922,-0.587017
0.042880,-0.586818
0.042838,-0.586619
0.042897,-0.584846
0.042931,-0.586031
0.042914,-0.585439
0.042906,-0.583860
0.042906,-0.581295
0.042940,-0.582483
0.042932,-0.580905
0.042906,-0.581295
0.042941,-0.579921
0.042883,-0.576554
0.042898,-0.579716
0.042933,-0.578342
0.042925,-0.576763
0.042874,-0.577539
0.042943,-0.574796
0.042892,-0.575570
0.042910,-0.573602
0.042902,-0.572021
0.042886,-0.571423
0.042935,-0.573217
0.042904,-0.569457
0.042912,-0.571038
0.042869,-0.570824
0.042972,-0.569289
0.042871,-0.568258
0.042914,-0.568475
0.042890,-0.566293
0.042965,-0.567710
0.042944,-0.562968
0.042899,-0.565311
0.042909,-0.564329
0.042886,-0.562145
0.042935,-0.563949
0.043005,-0.561232
0.042912,-0.561766
0.042938,-0.561387
0.042870,-0.561542
0.042941,-0.558825
0.042915,-0.559202
0.042960,-0.556867
0.042941,-0.558825
0.042934,-0.557243
0.042918,-0.556640
0.042934,-0.557243
0.042874,-0.552261
0.042886,-0.555431
0.042948,-0.553703
0.042874,-0.552261
0.042957,-0.552725
0.042957,-0.552725
0.042925,-0.551515
0.042904,-0.549325
0.042909,-0.550909
0.042935,-0.550537
0.042930,-0.548954
0.042972,-0.549189
0.042940,-0.547977
0.042872,-0.548111
0.042908,-0.546762
0.042934,-0.546393
0.042944,-0.545416
0.042950,-0.547000
0.042996,-0.544680
0.042986,-0.545655
0.042955,-0.544440
0.042981,-0.544073
0.042933,-0.542248
0.042923,-0.543224
0.042996,-0.540541
0.042986,-0.541515
0.042996,-0.540541
0.042954,-0.540298
0.042933,-0.542248
0.042923,-0.539078
0.043012,-0.541150
0.042933,-0.538103
0.042923,-0.539078
0.042923,-0.539078
0.042996,-0.536402
0.042975,-0.538349
0.042944,-0.537129
0.042970,-0.536765
0.042928,-0.536518
0.042939,-0.535544
0.042923,-0.534932
0.042992,-0.534819
0.042950,-0.534570
0.042945,-0.532985
0.043002,-0.533847
0.042950,-0.534570
0.042861,-0.532482
0.042976,-0.534208
0.042960,-0.533597
0.042956,-0.532012
0.042956,-0.532012
0.042993,-0.530680
0.042960,-0.533597
0.042905,-0.528586
0.042967,-0.531040
0.043008,-0.531292
0.042967,-0.531040
0.042993,-0.530680
0.042977,-0.530068
0.042962,-0.529455
0.042962,-0.529455
0.042988,-0.529096
0.042993,-0.530680
0.042962,-0.529455
0.043030,-0.529351
0.042984,-0.527512
0.042969,-0.526899
0.042885,-0.526384
0.042890,-0.527972
0.042936,-0.529814
0.042988,-0.529096
0.042995,-0.526542
0.043021,-0.526185
0.042964,-0.525313
0.042931,-0.528228
0.042938,-0.525670
0.042980,-0.525928
0.042980,-0.525928
0.043017,-0.524602
0.042927,-0.526642
0.042980,-0.525928
0.043002,-0.523988
0.042964,-0.525313
0.042923,-0.525055
0.042923,-0.525055
